,Type,Punk,From,To,Amount,Txn
29,Sold,2440,0x1919db,dsnft.et…,"16Ξ ($29,398)","Jun 26, 2021"
30,Offered,2440,,,"16Ξ ($29,624)","Jun 25, 2021"
31,Sold,2440,0x6c4aec,0x1919db,"12.60Ξ ($25,596)","Jun 23, 2021"
32,Bid,2440,0x1919db,,"12.60Ξ ($25,596)","Jun 23, 2021"
33,Bid,2440,markydao…,,"12.50Ξ ($25,391)","Jun 23, 2021"
34,Offered,2440,,,"14Ξ ($28,347)","Jun 23, 2021"
35,Offered,2440,,,"16Ξ ($31,599)","Jun 23, 2021"
36,Offered,2440,,,"22Ξ ($41,255)","Jun 22, 2021"
37,(Unwrap),2440,WrappedC…,0x6c4aec,,"Jun 22, 2021"
38,(Wrap),2440,0xf3605b,WrappedC…,,"Jun 21, 2021"
39,Transfer,2440,0x6c4aec,0xf3605b,,"Jun 21, 2021"
40,Offered,2440,,,"25Ξ ($57,019)","May 30, 2021"
41,Sold,2440,0xdcf227,0x6c4aec,"16Ξ ($40,793)","May 28, 2021"
42,Offered,2440,,,"16.75Ξ ($47,259)","May 27, 2021"
43,Bid,2440,0x6c4aec,,"16Ξ ($43,239)","May 26, 2021"
44,Bid,2440,zonted,,"14.99Ξ ($40,667)","May 26, 2021"
45,Offered,2440,,,"16.99Ξ ($42,742)","May 24, 2021"
46,Offered,2440,,,"18.99Ξ ($64,571)","May 17, 2021"
47,Offered,2440,,,"21.99Ξ ($85,624)","May 13, 2021"
48,Offered,2440,,,"25.50Ξ ($81,877)","May 04, 2021"
49,Offered,2440,,,"27.99Ξ ($87,535)","May 03, 2021"
50,Sold,2440,0x577ebc,0xdcf227,"25Ξ ($58,466)","Apr 14, 2021"
51,Bid,2440,0xdcf227,,"25Ξ ($58,466)","Apr 14, 2021"
52,Transfer,2440,0xcbd482,0x577ebc,,"Jan 30, 2021"
53,Claimed,2440,,0xcbd482,,"Jun 23, 2017"
0,Offer Withdrawn,2441,,,,"Jul 31, 2021"
1,Bid Withdrawn,2441,daddykal…,,"120Ξ ($292,514)","Jul 31, 2021"
2,Bid,2441,daddykal…,,"120Ξ ($292,514)","Jul 31, 2021"
3,Offered,2441,,,"150Ξ ($509,346)","May 04, 2021"
4,Offer Withdrawn,2441,,,,"Feb 14, 2021"
5,Offered,2441,,,"49Ξ ($83,709)","Feb 08, 2021"
6,Offered,2441,,,"24.41Ξ ($8,447)","Sep 24, 2020"
7,Bid Withdrawn,2441,jmg,,0.40Ξ ($134),"Jun 26, 2019"
8,Sold,2441,0x581b59,ross_VRO…,1.18Ξ ($349),"Jun 21, 2019"
9,Offered,2441,,,1.18Ξ ($349),"Jun 21, 2019"
10,Offered,2441,,,1.35Ξ ($400),"Jun 21, 2019"
11,Offered,2441,,,"10Ξ ($2,722)","Jun 20, 2019"
12,Sold,2441,0xfb077c,0x581b59,0.75Ξ ($204),"Jun 20, 2019"
13,Bid,2441,jmg,,0.40Ξ ($109),"Jun 20, 2019"
14,Offered,2441,,,0.75Ξ ($204),"Jun 20, 2019"
15,Offered,2441,,,3Ξ ($759),"Aug 05, 2017"
16,Offered,2441,,,0.60Ξ ($138),"Jul 22, 2017"
17,Bid,2441,0x7760e0,,0.04Ξ ($12),"Jun 28, 2017"
18,Offered,2441,,,2.50Ξ ($634),"Jun 26, 2017"
19,Claimed,2441,,0xfb077c,,"Jun 23, 2017"
0,Bid Withdrawn,2442,rianalyn…,,0.14Ξ ($549),"Sep 05, 2021"
1,Bid,2442,rianalyn…,,0.14Ξ ($445),"Aug 30, 2021"
2,Bid,2442,0x228682,,0.10Ξ ($331),"Aug 23, 2021"
3,Transfer,2442,Pixls,punks.pi…,,"Mar 06, 2021"
4,Offer Withdrawn,2442,,,,"Sep 28, 2020"
5,Offered,2442,,,10KΞ ($3.64M),"Sep 15, 2020"
6,Bid Withdrawn,2442,Slxip,,0.90Ξ ($259),"Jul 06, 2019"
7,Bid,2442,Slxip,,0.90Ξ ($259),"Jul 06, 2019"
8,Offered,2442,,,"420Ξ ($112,783)","Jun 16, 2019"
9,Offered,2442,,,"42Ξ ($5,936)","Dec 30, 2018"
10,Bid,2442,0x0a4eaf…,,0.21Ξ ($19),"Dec 06, 2018"
11,Sold,2442,Hemba,Pixls,0.11Ξ ($48),"Jul 31, 2018"
12,Offered,2442,,,0.11Ξ ($48),"Jul 31, 2018"
13,Bid Withdrawn,2442,0x287b15,,0.15Ξ ($156),"Jan 19, 2018"
14,Bid,2442,0x287b15,,0.15Ξ ($152),"Jan 18, 2018"
15,Offered,2442,,,0.20Ξ ($131),"Dec 12, 2017"
16,Claimed,2442,,Hemba,,"Jun 23, 2017"
0,Sold,2443,0xf86a58,0x3792b4,"16.90Ξ ($33,344)","Feb 20, 2021"
1,Offered,2443,,,"16.90Ξ ($34,202)","Feb 20, 2021"
2,Offer Withdrawn,2443,,,,"Feb 20, 2021"
3,Offered,2443,,,"16.50Ξ ($32,327)","Feb 20, 2021"
4,Offered,2443,,,"17.98Ξ ($35,169)","Feb 19, 2021"
5,Offered,2443,,,"19Ξ ($36,477)","Feb 19, 2021"
6,Sold,2443,0x148940,0xf86a58,"12.50Ξ ($21,829)","Feb 17, 2021"
7,Offered,2443,,,"12.50Ξ ($22,246)","Feb 16, 2021"
8,Sold,2443,Hemba,0x148940,0.12Ξ ($90),"Dec 17, 2017"
9,Bid Withdrawn,2443,0x148940,,0.05Ξ ($36),"Dec 17, 2017"
10,Bid,2443,0x148940,,0.05Ξ ($35),"Dec 16, 2017"
11,Offered,2443,,,0.12Ξ ($82),"Dec 12, 2017"
12,Claimed,2443,,Hemba,,"Jun 23, 2017"
0,Offered,2444,,,"152Ξ ($545,786)","Sep 01, 2021"
1,Transfer,2444,0x5fdafa,0x22de60,,"Sep 19, 2020"
2,Sold,2444,ManOverb…,0x5fdafa,1.20Ξ ($445),"Sep 11, 2020"
3,Offered,2444,,,1.20Ξ ($419),"Sep 07, 2020"
4,Sold,2444,TweetyPi…,ManOverb…,0.99Ξ ($232),"Jun 17, 2020"
5,Offered,2444,,,0.99Ξ ($232),"Jun 17, 2020"
6,Offered,2444,,,1.50Ξ ($369),"Jun 10, 2020"
7,Offer Withdrawn,2444,,,,"May 31, 2020"
8,Offered,2444,,,1.55Ξ ($360),"May 30, 2020"
9,Offer Withdrawn,2444,,,,"May 30, 2020"
10,Offered,2444,,,1.90Ξ ($385),"May 26, 2020"
11,Sold,2444,0x231707,TweetyPi…,1.50Ξ ($305),"May 26, 2020"
12,Offered,2444,,,1.50Ξ ($266),"Nov 18, 2018"
13,Offered,2444,,,0.55Ξ ($297),"Mar 22, 2018"
14,Offered,2444,,,0.20Ξ ($123),"Mar 14, 2018"
15,Claimed,2444,,0x231707,,"Jun 23, 2017"
0,Transfer,2445,0x0601d0,0x31a5ff,,"Aug 07, 2021"
1,Sold,2445,0xf5099e,0x0601d0,0.75Ξ ($205),"Jun 17, 2019"
2,Bid Withdrawn,2445,jmg,,0.45Ξ ($60),"Mar 26, 2019"
3,Bid,2445,jmg,,0.45Ξ ($54),"Feb 09, 2019"
4,Offered,2445,,,0.75Ξ ($139),"Sep 11, 2018"
5,Offered,2445,,,1Ξ ($458),"Dec 02, 2017"
6,Offered,2445,,,1.50Ξ ($440),"Aug 19, 2017"
7,Transfer,2445,0xa0a59c,0xf5099e,,"Aug 18, 2017"
8,Offered,2445,,,1.50Ξ ($449),"Aug 14, 2017"
9,Sold,2445,0xa7eba7,0xa0a59c,0.40Ξ ($117),"Aug 13, 2017"
10,Offered,2445,,,0.40Ξ ($117),"Aug 13, 2017"
11,Claimed,2445,,0xa7eba7,,"Jun 23, 2017"
0,Bid Withdrawn,2446,0xd7b08a,,0.10Ξ ($305),"Aug 17, 2021"
1,Bid Withdrawn,2446,0xd7b08a,,0.10Ξ ($305),"Aug 17, 2021"
2,Bid,2446,0xd7b08a,,0.10Ξ ($315),"Aug 17, 2021"
3,Transfer,2446,0x832179,niftynau…,,"Mar 19, 2021"
4,Claimed,2446,,0x832179,,"Jun 23, 2017"
0,Sold,2447,0xf620e0,0xc404dd,"18.90Ξ ($45,107)","Jul 07, 2021"
1,Offered,2447,,,"18.90Ξ ($47,285)","Jun 14, 2021"
2,Offered,2447,,,"24.90Ξ ($70,552)","Jun 03, 2021"
3,Sold,2447,Kenney,0xf620e0,"16.90Ξ ($44,735)","May 24, 2021"
4,Bid Withdrawn,2447,0xf413af,,"10Ξ ($24,077)","May 24, 2021"
5,Bid,2447,0xf413af,,"10Ξ ($22,766)","May 23, 2021"
6,Offered,2447,,,"16.90Ξ ($41,035)","May 21, 2021"
7,Offer Withdrawn,2447,,,,"May 21, 2021"
8,Offered,2447,,,"39.99Ξ ($78,553)","Apr 01, 2021"
9,Sold,2447,Hemba,Kenney,0.11Ξ ($114),"Jan 19, 2018"
10,Offered,2447,,,0.11Ξ ($111),"Jan 06, 2018"
11,Claimed,2447,,Hemba,,"Jun 23, 2017"
0,Transfer,2448,0x03911f,zoink.et…,,"Jul 22, 2021"
1,Bid Withdrawn,2448,NFTinTin,,0.23Ξ ($31),"Mar 14, 2019"
2,Bid,2448,NFTinTin,,0.23Ξ ($29),"Feb 10, 2019"
3,Bid Withdrawn,2448,Slush,,0.03Ξ ($42),"Jan 13, 2018"
4,Sold,2448,Hemba,0x03911f,0.11Ξ ($83),"Jan 01, 2018"
5,Bid,2448,Slush,,0.03Ξ ($22),"Dec 29, 2017"
6,Offered,2448,,,0.11Ξ ($89),"Dec 19, 2017"
7,Claimed,2448,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,2449,0x717403,,0.05Ξ ($15),"Jun 29, 2017"
1,Bid,2449,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
2,Claimed,2449,,0x2128de,,"Jun 23, 2017"
0,Offered,2450,,,"208Ξ ($675,104)","Aug 28, 2021"
1,Offered,2450,,,"171Ξ ($551,802)","Aug 28, 2021"
2,Sold,2450,fedkassa…,0x4925fc,"129.99Ξ ($421,964)","Aug 28, 2021"
3,Offered,2450,,,"129.99Ξ ($420,217)","Aug 11, 2021"
4,Offered,2450,,,"149.99Ξ ($469,863)","Aug 08, 2021"
5,Offered,2450,,,"199.99Ξ ($497,685)","Jul 31, 2021"
6,Offered,2450,,,"99.99Ξ ($187,914)","Jul 21, 2021"
7,Bid Withdrawn,2450,0xb16386,,"27.50Ξ ($47,723)","Jul 20, 2021"
8,Bid,2450,0xb16386,,"27.50Ξ ($48,524)","Jul 20, 2021"
9,Bid Withdrawn,2450,kfactor.…,,"26Ξ ($49,001)","Jul 17, 2021"
10,Sold,2450,0x43fb99,fedkassa…,"27Ξ ($50,521)","Jul 17, 2021"
11,Bid,2450,kfactor.…,,"26Ξ ($49,434)","Jul 16, 2021"
12,Bid,2450,fedkassa…,,"25Ξ ($48,235)","Jul 16, 2021"
13,Offered,2450,,,"27Ξ ($57,622)","Jul 09, 2021"
14,Offered,2450,,,"30Ξ ($67,002)","Jul 06, 2021"
15,Offered,2450,,,"49Ξ ($90,031)","Jun 26, 2021"
16,Offered,2450,,,"30Ξ ($72,275)","Jun 16, 2021"
17,Bid Withdrawn,2450,0x88efab,,"20Ξ ($54,756)","May 26, 2021"
18,Sold,2450,0xa7bd74,0x43fb99,"22.50Ξ ($61,601)","May 26, 2021"
19,Bid,2450,0x88efab,,"20Ξ ($54,049)","May 26, 2021"
20,Offered,2450,,,"22.50Ξ ($55,793)","May 24, 2021"
21,Bid Withdrawn,2450,0x88efab,,"17.99Ξ ($35,398)","May 23, 2021"
22,Bid,2450,0x88efab,,"17.99Ξ ($42,342)","May 22, 2021"
23,Bid Withdrawn,2450,0x88efab,,"19Ξ ($44,719)","May 22, 2021"
24,Offered,2450,,,"22.99Ξ ($62,926)","May 20, 2021"
25,Bid,2450,0x88efab,,"19Ξ ($54,539)","May 20, 2021"
26,Bid Withdrawn,2450,0xfc2a61,,"15Ξ ($41,390)","May 20, 2021"
27,Bid,2450,0xfc2a61,,"15Ξ ($40,104)","May 19, 2021"
28,Offered,2450,,,"23.99Ξ ($81,572)","May 17, 2021"
29,Offered,2450,,,"25.99Ξ ($104,161)","May 12, 2021"
30,Offered,2450,,,"28.99Ξ ($117,930)","May 11, 2021"
31,Offered,2450,,,"30.99Ξ ($121,826)","May 09, 2021"
32,Offered,2450,,,"31.98Ξ ($114,311)","May 06, 2021"
33,Offered,2450,,,"32.90Ξ ($110,053)","May 05, 2021"
34,Offered,2450,,,"33Ξ ($104,590)","May 03, 2021"
35,Offered,2450,,,"35Ξ ($110,929)","May 03, 2021"
36,Sold,2450,0x953750,0xa7bd74,"29Ξ ($92,014)","May 03, 2021"
37,Offered,2450,,,"29Ξ ($85,830)","May 02, 2021"
38,Offered,2450,,,"32Ξ ($79,652)","Apr 26, 2021"
39,Offered,2450,,,"32Ξ ($79,652)","Apr 26, 2021"
40,Bid Withdrawn,2450,TokenAng…,,"27Ξ ($61,619)","Apr 13, 2021"
41,Offered,2450,,,"34.99Ξ ($80,512)","Apr 13, 2021"
42,Bid,2450,TokenAng…,,"27Ξ ($57,806)","Apr 11, 2021"
43,Bid,2450,0xe1e492,,"25Ξ ($51,760)","Apr 09, 2021"
44,Bid Withdrawn,2450,0xe1e492,,"18Ξ ($37,267)","Apr 09, 2021"
45,Bid,2450,0xe1e492,,"18Ξ ($37,399)","Apr 08, 2021"
46,Offered,2450,,,"39Ξ ($80,289)","Apr 02, 2021"
47,Offered,2450,,,"54Ξ ($92,043)","Mar 23, 2021"
48,Offered,2450,,,"70Ξ ($126,575)","Mar 12, 2021"
49,Offered,2450,,,"57Ξ ($104,990)","Mar 09, 2021"
50,Offered,2450,,,"75Ξ ($114,832)","Mar 05, 2021"
51,Offered,2450,,,"65Ξ ($99,521)","Mar 05, 2021"
52,Sold,2450,0x4960c4…,0x953750,"21.95Ξ ($40,390)","Feb 17, 2021"
53,Offered,2450,,,"21.95Ξ ($39,185)","Feb 16, 2021"
54,Offered,2450,,,"26Ξ ($47,403)","Feb 15, 2021"
55,Offered,2450,,,"28Ξ ($51,120)","Feb 14, 2021"
56,Sold,2450,0xb44969,0x4960c4…,"17.30Ξ ($31,585)","Feb 14, 2021"
57,Offered,2450,,,"17.30Ξ ($31,585)","Feb 14, 2021"
58,Transfer,2450,0xbf6ccf,0xb44969,,"Jan 02, 2021"
59,Sold,2450,2pac,0xbf6ccf,"7Ξ ($4,057)","Dec 24, 2020"
60,Bid,2450,0xbf6ccf,,"7Ξ ($4,057)","Dec 24, 2020"
61,Offer Withdrawn,2450,,,,"Dec 23, 2020"
62,Offered,2450,,,"9Ξ ($5,521)","Dec 23, 2020"
63,Offer Withdrawn,2450,,,,"Dec 22, 2020"
64,Offered,2450,,,"7.70Ξ ($4,998)","Dec 20, 2020"
65,Offer Withdrawn,2450,,,,"Dec 18, 2020"
66,Offered,2450,,,"7.70Ξ ($4,959)","Dec 18, 2020"
67,Offer Withdrawn,2450,,,,"Dec 18, 2020"
68,Offered,2450,,,"8Ξ ($5,298)","Dec 17, 2020"
69,Bid Withdrawn,2450,Michel_M…,,"3.10Ξ ($1,818)","Dec 14, 2020"
70,Offer Withdrawn,2450,,,,"Dec 14, 2020"
71,Bid,2450,Michel_M…,,"3.10Ξ ($1,814)","Dec 14, 2020"
72,Offered,2450,,,"12.99Ξ ($7,426)","Dec 13, 2020"
73,Offer Withdrawn,2450,,,,"Dec 09, 2020"
74,Offered,2450,,,"11.99Ξ ($6,885)","Dec 08, 2020"
75,Offer Withdrawn,2450,,,,"Dec 03, 2020"
76,Offered,2450,,,"14Ξ ($7,133)","Nov 26, 2020"
77,Offer Withdrawn,2450,,,,"Nov 24, 2020"
78,Offered,2450,,,"13Ξ ($7,698)","Nov 23, 2020"
79,Offer Withdrawn,2450,,,,"Nov 16, 2020"
80,Offered,2450,,,"11Ξ ($4,953)","Nov 16, 2020"
81,(Unwrap),2450,WrappedC…,2pac,,"Nov 15, 2020"
82,(Wrap),2450,0xbf08e1,WrappedC…,,"Nov 14, 2020"
83,Transfer,2450,2pac,0xbf08e1,,"Nov 14, 2020"
84,Offered,2450,,,"13.49Ξ ($5,547)","Nov 05, 2020"
85,(Unwrap),2450,WrappedC…,2pac,,"Nov 04, 2020"
86,(Wrap),2450,0xbf08e1,WrappedC…,,"Oct 31, 2020"
87,Transfer,2450,2pac,0xbf08e1,,"Oct 31, 2020"
88,(Unwrap),2450,WrappedC…,2pac,,"Oct 27, 2020"
89,(Wrap),2450,0xbf08e1,WrappedC…,,"Oct 24, 2020"
90,Transfer,2450,2pac,0xbf08e1,,"Oct 24, 2020"
91,Offer Withdrawn,2450,,,,"Oct 24, 2020"
92,Offered,2450,,,"12.99Ξ ($5,370)","Oct 24, 2020"
93,Offer Withdrawn,2450,,,,"Oct 23, 2020"
94,Offered,2450,,,"14Ξ ($5,798)","Oct 23, 2020"
95,(Unwrap),2450,WrappedC…,2pac,,"Oct 21, 2020"
96,(Wrap),2450,0xa16152,WrappedC…,,"Oct 19, 2020"
97,Transfer,2450,0x257e2b,0xa16152,,"Oct 19, 2020"
98,Offer Withdrawn,2450,,,,"Oct 19, 2020"
99,Offered,2450,,,"20Ξ ($7,340)","Oct 17, 2020"
100,Offer Withdrawn,2450,,,,"Oct 15, 2020"
101,Offered,2450,,,"24.99Ξ ($9,469)","Oct 13, 2020"
102,Offered,2450,,,"29.99Ξ ($11,529)","Oct 13, 2020"
103,Sold,2450,0xa3cb30,0x257e2b,"12Ξ ($4,500)","Oct 10, 2020"
104,Bid Withdrawn,2450,0x257e2b,,"9.50Ξ ($3,563)","Oct 10, 2020"
105,Offered,2450,,,"12Ξ ($4,500)","Oct 10, 2020"
106,Bid,2450,0x257e2b,,"9.50Ξ ($3,562)","Oct 10, 2020"
107,Transfer,2450,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
108,Bid,2450,0x6611fe,,0.10Ξ ($28),"Jul 02, 2017"
109,Bid Withdrawn,2450,0x717403,,0.06Ξ ($18),"Jun 29, 2017"
110,Bid,2450,0x717403,,0.06Ξ ($15),"Jun 26, 2017"
111,Bid,2450,0x9be1c7,,0.06Ξ ($15),"Jun 26, 2017"
112,Bid,2450,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
113,Claimed,2450,,0x00bd9f,,"Jun 23, 2017"
0,Offer Withdrawn,2451,,,,"Sep 07, 2021"
1,Offered,2451,,,"174Ξ ($655,611)","Sep 02, 2021"
2,Sold,2451,0xce3ecc,0x7d65bb,"105Ξ ($341,381)","Aug 28, 2021"
3,Offered,2451,,,"105Ξ ($336,779)","Aug 25, 2021"
4,Offer Withdrawn,2451,,,,"Apr 30, 2021"
5,Offered,2451,,,"28Ξ ($66,633)","Apr 23, 2021"
6,Offered,2451,,,"31Ξ ($66,376)","Apr 11, 2021"
7,Offered,2451,,,"33Ξ ($71,211)","Apr 10, 2021"
8,Offered,2451,,,"38Ξ ($63,470)","Mar 06, 2021"
9,Transfer,2451,0x701f37,0xce3ecc,,"Mar 06, 2021"
10,Offered,2451,,,"38Ξ ($60,292)","Feb 25, 2021"
11,Transfer,2451,gaus,0x701f37,,"Feb 25, 2021"
12,Bid Withdrawn,2451,0xaloha.…,,"2.50Ξ ($4,009)","Feb 24, 2021"
13,Bid,2451,0xaloha.…,,"2.50Ξ ($4,457)","Feb 16, 2021"
14,(Unwrap),2451,WrappedC…,gaus,,"Sep 27, 2020"
15,Sold,2451,Sted,gaus,2.60Ξ ($907),"Sep 25, 2020"
16,Sold,2451,0xf28820,Sted,2.10Ξ ($712),"Sep 23, 2020"
17,Sold,2451,Pranksy,0xf28820,1.75Ξ ($605),"Sep 21, 2020"
18,(Wrap),2451,0x776758,WrappedC…,,"Sep 14, 2020"
19,Transfer,2451,Pranksy,0x776758,,"Sep 14, 2020"
20,Sold,2451,natealex,Pranksy,1.95Ξ ($728),"Sep 14, 2020"
21,Offered,2451,,,1.95Ξ ($735),"Sep 14, 2020"
22,Sold,2451,Davicio,natealex,1.47Ξ ($302),"May 28, 2020"
23,Offered,2451,,,1.47Ξ ($302),"May 28, 2020"
24,Sold,2451,0xf0f068…,Davicio,0.70Ξ ($162),"Mar 08, 2020"
25,Offered,2451,,,0.70Ξ ($163),"Mar 02, 2020"
26,Offered,2451,,,0.75Ξ ($200),"Feb 13, 2020"
27,Offered,2451,,,0.78Ξ ($179),"Feb 09, 2020"
28,Offered,2451,,,0.80Ξ ($165),"Feb 06, 2020"
29,Offered,2451,,,0.85Ξ ($155),"Jan 31, 2020"
30,Offered,2451,,,0.88Ξ ($145),"Jan 20, 2020"
31,Offered,2451,,,0.84Ξ ($138),"Jan 16, 2020"
32,Offered,2451,,,0.77Ξ ($105),"Jan 10, 2020"
33,Offered,2451,,,0.80Ξ ($109),"Jan 10, 2020"
34,Offered,2451,,,0.90Ξ ($129),"Jan 07, 2020"
35,Sold,2451,Pranksy,0xf0f068…,0.60Ξ ($85),"Jan 07, 2020"
36,Offered,2451,,,0.60Ξ ($86),"Jan 07, 2020"
37,Offered,2451,,,1Ξ ($216),"Aug 11, 2019"
38,Sold,2451,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019"
39,Bid,2451,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
40,Claimed,2451,,0x00d7c9,,"Jun 23, 2017"
0,Bid Withdrawn,2452,0x20cf73,,"90Ξ ($340,052)","Sep 02, 2021"
1,Sold,2452,0x186980,0xa8f8f5,"130Ξ ($491,187)","Sep 02, 2021"
2,Bid,2452,0x20cf73,,"90Ξ ($334,636)","Sep 01, 2021"
3,Bid Withdrawn,2452,0x20cf73,,"98Ξ ($364,382)","Sep 01, 2021"
4,Bid,2452,0x20cf73,,"98Ξ ($351,889)","Sep 01, 2021"
5,Offered,2452,,,"130Ξ ($466,791)","Sep 01, 2021"
6,Offered,2452,,,"168Ξ ($539,283)","Aug 30, 2021"
7,Offered,2452,,,"290Ξ ($935,108)","Aug 28, 2021"
8,Offered,2452,,,"195Ξ ($630,915)","Aug 28, 2021"
9,Offered,2452,,,"179Ξ ($581,974)","Aug 28, 2021"
10,Offered,2452,,,"168Ξ ($561,416)","Aug 23, 2021"
11,Offered,2452,,,"124Ξ ($413,343)","Aug 23, 2021"
12,Offered,2452,,,"109Ξ ($354,928)","Aug 22, 2021"
13,Sold,2452,0x4dfac3,0x186980,"70Ξ ($227,935)","Aug 22, 2021"
14,Offered,2452,,,"70Ξ ($227,935)","Aug 22, 2021"
15,Sold,2452,0x023ef7,0x4dfac3,"31.50Ξ ($53,534)","Mar 23, 2021"
16,Offered,2452,,,"31.50Ξ ($56,078)","Mar 22, 2021"
17,Offered,2452,,,"32Ξ ($57,507)","Mar 21, 2021"
18,Offered,2452,,,"33Ξ ($58,861)","Mar 19, 2021"
19,Bid Withdrawn,2452,0x6f1174,,"29Ξ ($51,698)","Mar 19, 2021"
20,Offered,2452,,,"31.50Ξ ($57,237)","Mar 18, 2021"
21,Offered,2452,,,"33Ξ ($58,474)","Mar 16, 2021"
22,Bid,2452,0x6f1174,,"29Ξ ($50,817)","Mar 16, 2021"
23,Offered,2452,,,"33.99Ξ ($62,556)","Mar 11, 2021"
24,Offered,2452,,,"36.49Ξ ($63,297)","Mar 08, 2021"
25,Offered,2452,,,"39.50Ξ ($60,478)","Mar 05, 2021"
26,Sold,2452,EliteCat…,0x023ef7,"28.95Ξ ($43,967)","Mar 05, 2021"
27,Offered,2452,,,"28.95Ξ ($43,967)","Mar 05, 2021"
28,Offer Withdrawn,2452,,,,"Feb 27, 2021"
29,Offered,2452,,,"52.50Ξ ($85,431)","Feb 23, 2021"
30,Offer Withdrawn,2452,,,,"Feb 20, 2021"
31,Offered,2452,,,"33.99Ξ ($64,288)","Feb 18, 2021"
32,Offer Withdrawn,2452,,,,"Feb 17, 2021"
33,Offered,2452,,,"21.50Ξ ($37,406)","Feb 17, 2021"
34,Offer Withdrawn,2452,,,,"Jan 24, 2021"
35,Offered,2452,,,"10.25Ξ ($12,552)","Jan 09, 2021"
36,Offered,2452,,,"12.49Ξ ($15,149)","Jan 07, 2021"
37,Transfer,2452,GoWest23,EliteCat…,,"Oct 04, 2020"
38,(Unwrap),2452,WrappedC…,GoWest23,,"Oct 04, 2020"
39,(Wrap),2452,0xa18fd5,WrappedC…,,"Sep 28, 2020"
40,Transfer,2452,GoWest23,0xa18fd5,,"Sep 28, 2020"
41,Offer Withdrawn,2452,,,,"Sep 28, 2020"
42,Offered,2452,,,"12.50Ξ ($4,547)","Sep 15, 2020"
43,Sold,2452,shilpixe…,GoWest23,2Ξ ($405),"May 14, 2020"
44,Bid Withdrawn,2452,0xde7460,,1.20Ξ ($233),"Apr 26, 2020"
45,Bid,2452,0xde7460,,1.20Ξ ($234),"Apr 25, 2020"
46,Bid Withdrawn,2452,0xde7460,,1.40Ξ ($273),"Apr 25, 2020"
47,Bid,2452,0xde7460,,1.40Ξ ($263),"Apr 25, 2020"
48,Offered,2452,,,2Ξ ($375),"Apr 25, 2020"
49,Bid Withdrawn,2452,0x7760e0,,0.05Ξ ($15),"Jun 29, 2017"
50,Bid,2452,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
51,Claimed,2452,,shilpixe…,,"Jun 23, 2017"
0,Sold,2453,Hemba,0x28784d,0.11Ξ ($155),"Jan 13, 2018"
1,Bid,2453,0x28784d,,0.11Ξ ($141),"Jan 12, 2018"
2,Offered,2453,,,0.11Ξ ($111),"Jan 06, 2018"
3,Claimed,2453,,Hemba,,"Jun 23, 2017"
0,Claimed,2454,,0x4c1147,,"Jun 23, 2017"
0,Offer Withdrawn,2455,,,,"Feb 17, 2020"
1,Offered,2455,,,"10.50Ξ ($2,667)","Feb 12, 2020"
2,Sold,2455,Hemba,0x8adbff,0.15Ξ ($105),"Dec 13, 2017"
3,Offered,2455,,,0.15Ξ ($98),"Dec 12, 2017"
4,Transfer,2455,0xe4d36b,Hemba,,"Jun 28, 2017"
5,Claimed,2455,,0xe4d36b,,"Jun 23, 2017"
0,Bid Withdrawn,2456,AcceptMy…,,"2Ξ ($2,385)","Jan 14, 2021"
1,Bid,2456,AcceptMy…,,"2Ξ ($2,223)","Jan 13, 2021"
2,Bid Withdrawn,2456,Thing,,0.40Ξ ($83),"May 03, 2020"
3,Bid,2456,Thing,,0.40Ξ ($87),"May 03, 2020"
4,Bid,2456,0x408061,,0.35Ξ ($76),"May 03, 2020"
5,Sold,2456,Hemba,Bendicio…,0.39Ξ ($80),"Jul 29, 2017"
6,Offered,2456,,,0.39Ξ ($79),"Jul 25, 2017"
7,Claimed,2456,,Hemba,,"Jun 23, 2017"
0,Sold,2457,0xd6d7ea,0x2ba7f9,"8.20Ξ ($14,266)","Feb 17, 2021"
1,Offered,2457,,,"8.20Ξ ($14,266)","Feb 17, 2021"
2,(Unwrap),2457,WrappedC…,0xd6d7ea,,"Feb 17, 2021"
3,(Wrap),2457,0x840aad,WrappedC…,,"Sep 29, 2020"
4,Transfer,2457,0x568cf5,0x840aad,,"Sep 29, 2020"
5,Sold,2457,ChrisR,0x568cf5,"5.79Ξ ($2,105)","Sep 28, 2020"
6,Offered,2457,,,"5.79Ξ ($2,105)","Sep 28, 2020"
7,Transfer,2457,zebest,ChrisR,,"Sep 28, 2020"
8,Bid Withdrawn,2457,renaissa…,,0.30Ξ ($52),"Apr 18, 2019"
9,Sold,2457,Pixls,zebest,0.34Ξ ($57),"Apr 17, 2019"
10,Bid,2457,renaissa…,,0.30Ξ ($50),"Apr 17, 2019"
11,Offered,2457,,,0.34Ξ ($56),"Apr 13, 2019"
12,Offered,2457,,,0.41Ξ ($67),"Apr 13, 2019"
13,Offered,2457,,,0.37Ξ ($59),"Feb 23, 2019"
