,Type,Punk,From,To,Amount,Txn
17,Sold,5482,MrNFT,lordtyle…,"2.97Ξ ($1,013)","Sep 25, 2020"
18,Offered,5482,,,"2.97Ξ ($1,025)","Sep 25, 2020"
19,(Unwrap),5482,WrappedC…,MrNFT,,"Sep 25, 2020"
20,Sold,5482,ross_VRO…,MrNFT,2.79Ξ ($962),"Sep 25, 2020"
21,Sold,5482,SharkWha…,ross_VRO…,2.49Ξ ($851),"Sep 23, 2020"
22,Sold,5482,ross_VRO…,SharkWha…,1.99Ξ ($758),"Sep 20, 2020"
23,Sold,5482,Zonked,ross_VRO…,1.39Ξ ($523),"Sep 14, 2020"
24,Sold,5482,Pranksy,Zonked,1.25Ξ ($463),"Sep 11, 2020"
25,(Wrap),5482,0x776758,WrappedC…,,"Sep 11, 2020"
26,Transfer,5482,Pranksy,0x776758,,"Sep 11, 2020"
27,Sold,5482,0x48db19,Pranksy,1.10Ξ ($401),"Sep 11, 2020"
28,Bid,5482,0x69d494,,0.85Ξ ($312),"Sep 10, 2020"
29,Offered,5482,,,1.10Ξ ($248),"Jun 30, 2020"
30,Claimed,5482,,0x48db19,,"Jun 23, 2017"
0,Sold,5483,0x0bf913,0x7a341c,0.14Ξ ($41),"Jun 30, 2017"
1,Offered,5483,,,0.14Ξ ($41),"Jun 30, 2017"
2,Claimed,5483,,0x0bf913,,"Jun 23, 2017"
0,Transfer,5484,0xdbed69…,Rational…,,"Dec 31, 2019"
1,Sold,5484,0x00d7c9,0xdbed69…,0.50Ξ ($108),"Aug 11, 2019"
2,Offered,5484,,,0.50Ξ ($153),"Jul 07, 2019"
3,Bid Withdrawn,5484,johnzett…,,0.06Ξ ($26),"Apr 11, 2018"
4,Bid,5484,johnzett…,,0.06Ξ ($34),"Mar 21, 2018"
5,Claimed,5484,,0x00d7c9,,"Jun 23, 2017"
0,Sold,5485,0x5ff57f,0xf605c6,"91.19Ξ ($298,103)","Aug 27, 2021"
1,Offered,5485,,,"91.19Ξ ($298,103)","Aug 27, 2021"
2,Offer Withdrawn,5485,,,,"Apr 29, 2021"
3,Offered,5485,,,"25Ξ ($47,764)","Mar 13, 2021"
4,Bid Withdrawn,5485,Kenney,,0.60Ξ ($141),"May 31, 2020"
5,Bid,5485,Kenney,,0.60Ξ ($132),"May 29, 2020"
6,Sold,5485,Pranksy,0x5ff57f,1.99Ξ ($400),"May 26, 2020"
7,Offered,5485,,,1.99Ξ ($403),"May 22, 2020"
8,Offered,5485,,,1.49Ξ ($298),"May 15, 2020"
9,Offered,5485,,,0.99Ξ ($194),"Apr 27, 2020"
10,Offered,5485,,,1.49Ξ ($264),"Jan 18, 2020"
11,Offered,5485,,,0.99Ξ ($133),"Jan 04, 2020"
12,Offered,5485,,,0.66Ξ ($116),"Sep 04, 2019"
13,Sold,5485,0x00d7c9,Pranksy,0.25Ξ ($45),"Sep 02, 2019"
14,Offered,5485,,Pranksy,0.25Ξ ($45),"Sep 02, 2019"
15,Offered,5485,,,1Ξ ($306),"Jul 07, 2019"
16,Claimed,5485,,0x00d7c9,,"Jun 23, 2017"
0,Bid Withdrawn,5486,yfimaxi.…,,"170Ξ ($537,838)","Aug 09, 2021"
1,Sold,5486,0x78b58e,jzchew.e…,"177Ξ ($552,576)","Aug 09, 2021"
2,Offered,5486,,,"177Ξ ($549,344)","Aug 09, 2021"
3,Bid,5486,yfimaxi.…,,"170Ξ ($502,052)","Aug 09, 2021"
4,Offered,5486,,,"184Ξ ($539,383)","Aug 09, 2021"
5,Offered,5486,,,"189Ξ ($577,280)","Aug 08, 2021"
6,Offered,5486,,,"199.99Ξ ($625,385)","Aug 08, 2021"
7,Offered,5486,,,"205Ξ ($628,270)","Aug 07, 2021"
8,Sold,5486,0x1377bc,0x78b58e,"175Ξ ($536,328)","Aug 07, 2021"
9,Offered,5486,,,"175Ξ ($536,328)","Aug 07, 2021"
10,Offered,5486,,,"225Ξ ($652,212)","Aug 07, 2021"
11,Offered,5486,,,"239.99Ξ ($671,365)","Aug 05, 2021"
12,Offered,5486,,,"249Ξ ($669,812)","Aug 05, 2021"
13,Offered,5486,,,"225Ξ ($602,447)","Aug 05, 2021"
14,Transfer,5486,0x38127a,0x1377bc,,"Aug 01, 2021"
15,Sold,5486,0xb4bb41,0x38127a,"149.99Ξ ($373,258)","Jul 31, 2021"
16,Offered,5486,,,"149.99Ξ ($366,979)","Jul 31, 2021"
17,Offered,5486,,,"139.99Ξ ($341,710)","Jul 31, 2021"
18,Offered,5486,,,"129.99Ξ ($505,165)","May 09, 2021"
19,Sold,5486,0xf2907a,0xb4bb41,"100Ξ ($324,764)","May 05, 2021"
20,Offered,5486,,,"100Ξ ($324,764)","May 05, 2021"
21,Offer Withdrawn,5486,,,,"Apr 23, 2021"
22,Offered,5486,,,"100Ξ ($221,049)","Apr 23, 2021"
23,Offer Withdrawn,5486,,,,"Apr 17, 2021"
24,Offered,5486,,,"150Ξ ($322,642)","Apr 10, 2021"
25,Offered,5486,,,"130Ξ ($281,408)","Apr 10, 2021"
26,Offer Withdrawn,5486,,,,"Apr 05, 2021"
27,Offered,5486,,,"98Ξ ($203,280)","Apr 04, 2021"
28,Offer Withdrawn,5486,,,,"Mar 05, 2021"
29,Bid Withdrawn,5486,0x0e4437,,"65Ξ ($99,521)","Mar 05, 2021"
30,Bid,5486,0x0e4437,,"65Ξ ($97,315)","Mar 05, 2021"
31,Bid Withdrawn,5486,0xdc5556,,"45Ξ ($71,598)","Mar 03, 2021"
32,Bid,5486,0xdc5556,,"45Ξ ($71,878)","Mar 03, 2021"
33,Offered,5486,,,"100Ξ ($157,045)","Mar 03, 2021"
34,Bid Withdrawn,5486,0xdc5556,,"12Ξ ($17,721)","Mar 02, 2021"
35,Offered,5486,,,"105.69Ξ ($155,381)","Mar 02, 2021"
36,Bid,5486,0xdc5556,,"12Ξ ($18,709)","Mar 02, 2021"
37,Transfer,5486,0x20ba25,0xf2907a,,"Feb 28, 2021"
38,Sold,5486,0xfba169,0x20ba25,"1.50Ξ ($2,041)","Feb 28, 2021"
39,Bid,5486,0x20ba25,,"1.50Ξ ($2,041)","Feb 28, 2021"
40,Bid,5486,0x20ba25,,"1.50Ξ ($2,041)","Feb 28, 2021"
41,Bid,5486,6373D,,1.50Ξ ($921),"Dec 25, 2020"
42,Bid Withdrawn,5486,Existenc…,,1Ξ ($376),"Oct 19, 2020"
43,Bid,5486,Existenc…,,1Ξ ($368),"Oct 17, 2020"
44,Claimed,5486,,0xfba169,,"Jun 23, 2017"
0,Bid Withdrawn,5487,0x0704c9,,0.15Ξ ($356),"Apr 17, 2021"
1,Bid,5487,0x0704c9,,0.15Ξ ($345),"Apr 13, 2021"
2,Bid,5487,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 17, 2020"
3,Sold,5487,0x7eb46d,0x9e1e40,0.20Ξ ($183),"Feb 02, 2018"
4,Offered,5487,,,0.20Ξ ($183),"Feb 02, 2018"
5,Offered,5487,,,1Ξ ($699),"Dec 13, 2017"
6,Sold,5487,0xd8e806,0x7eb46d,0.25Ξ ($175),"Dec 13, 2017"
7,Bid Withdrawn,5487,0x6f72f2,,0.25Ξ ($71),"Nov 02, 2017"
8,Bid,5487,0x6f72f2,,0.25Ξ ($71),"Nov 02, 2017"
9,Bid Withdrawn,5487,jmg,,0.20Ξ ($59),"Oct 27, 2017"
10,Bid,5487,jmg,,0.20Ξ ($61),"Oct 20, 2017"
11,Offered,5487,,,0.25Ξ ($72),"Sep 23, 2017"
12,Bid Withdrawn,5487,juggerna…,,0.30Ξ ($90),"Aug 14, 2017"
13,Bid,5487,juggerna…,,0.30Ξ ($92),"Aug 12, 2017"
14,Offer Withdrawn,5487,,,,"Aug 10, 2017"
15,Offered,5487,,,0.80Ξ ($236),"Aug 09, 2017"
16,Sold,5487,0xfb077c,0xd8e806,0.40Ξ ($87),"Jul 21, 2017"
17,Offered,5487,,,0.40Ξ ($87),"Jul 21, 2017"
18,Bid,5487,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
19,Offered,5487,,,"8Ξ ($2,436)","Jun 24, 2017"
20,Claimed,5487,,0xfb077c,,"Jun 23, 2017"
0,Transfer,5488,0x48db19,0x3be89b,,"May 02, 2021"
1,Transfer,5488,0xe4f0ac,0x48db19,,"Mar 05, 2021"
2,Sold,5488,0x0503ed,0xe4f0ac,"7.50Ξ ($13,500)","Feb 12, 2021"
3,Offered,5488,,,"7.50Ξ ($13,285)","Feb 12, 2021"
4,Offered,5488,,,"8Ξ ($12,940)","Feb 07, 2021"
5,Offered,5488,,,"8.50Ξ ($11,189)","Feb 01, 2021"
6,Sold,5488,neffnet.…,0x0503ed,"5.50Ξ ($7,129)","Jan 31, 2021"
7,Bid,5488,0x0503ed,,"5.50Ξ ($7,399)","Jan 31, 2021"
8,Bid,5488,0xe369a8,,"5.25Ξ ($7,098)","Jan 31, 2021"
9,Bid,5488,0x0503ed,,"5Ξ ($6,760)","Jan 31, 2021"
10,Bid,5488,0xe369a8,,"3Ξ ($4,062)","Jan 30, 2021"
11,Bid Withdrawn,5488,CPyrc,,"5Ξ ($6,770)","Jan 30, 2021"
12,Bid,5488,CPyrc,,"5Ξ ($6,829)","Jan 30, 2021"
13,Bid,5488,0xe369a8,,"4.75Ξ ($6,409)","Jan 30, 2021"
14,Bid,5488,CPyrc,,"4.50Ξ ($6,047)","Jan 30, 2021"
15,Bid,5488,0x4e0030,,"4.40Ξ ($5,892)","Jan 30, 2021"
16,Bid,5488,Korniej,,"4Ξ ($5,375)","Jan 30, 2021"
17,Bid,5488,MantaXR,,"3.40Ξ ($4,569)","Jan 30, 2021"
18,Bid,5488,0x7f3560,,"3.33Ξ ($4,485)","Jan 30, 2021"
19,Bid,5488,MantaXR,,"3.20Ξ ($4,310)","Jan 30, 2021"
20,Bid,5488,Davicio,,"3Ξ ($4,031)","Jan 30, 2021"
21,Bid,5488,Novo311,,"2.20Ξ ($2,956)","Jan 30, 2021"
22,Bid Withdrawn,5488,0xc7c6b9,,0.50Ξ ($612),"Jan 07, 2021"
23,Bid,5488,0xc7c6b9,,0.50Ξ ($306),"Dec 23, 2020"
24,Bid,5488,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
25,Claimed,5488,,neffnet.…,,"Jun 23, 2017"
0,Transfer,5489,0x723e66,cx000.et…,,"Feb 20, 2019"
1,Bid Withdrawn,5489,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
2,Bid,5489,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
3,Claimed,5489,,0x723e66,,"Jun 23, 2017"
0,Transfer,5490,0xba0c68,0x3285ba,,"Sep 03, 2021"
1,Bid Withdrawn,5490,0xf3016b,,"39Ξ ($94,136)","Apr 16, 2021"
2,Bid,5490,0xf3016b,,"39Ξ ($93,681)","Apr 16, 2021"
3,Bid,5490,0xb80474,,0.17Ξ ($281),"Mar 07, 2021"
4,Bid,5490,0xf5637b,,0.05Ξ ($84),"Mar 07, 2021"
5,Bid,5490,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 17, 2020"
6,Claimed,5490,,0xba0c68,,"Jun 23, 2017"
0,Offer Withdrawn,5491,,,,"Mar 11, 2021"
1,Offered,5491,,,"36Ξ ($65,481)","Mar 09, 2021"
2,Claimed,5491,,0xef768e,,"Jun 23, 2017"
0,Offered,5492,,,350Ξ ($1.11M),"Aug 30, 2021"
1,Offer Withdrawn,5492,,,,"Aug 28, 2021"
2,Offered,5492,,,"250Ξ ($799,580)","Aug 25, 2021"
3,Offer Withdrawn,5492,,,,"Aug 25, 2021"
4,Offered,5492,,,"105Ξ ($350,175)","Aug 23, 2021"
5,Offer Withdrawn,5492,,,,"Aug 23, 2021"
6,Offered,5492,,,"90Ξ ($301,021)","Aug 23, 2021"
7,Offer Withdrawn,5492,,,,"Aug 23, 2021"
8,Bid Withdrawn,5492,0x030795,,"59Ξ ($191,689)","Aug 13, 2021"
9,Bid,5492,0x030795,,"59Ξ ($184,134)","Aug 13, 2021"
10,Offered,5492,,,"85Ξ ($269,768)","Aug 09, 2021"
11,Sold,5492,Deeze,Cryptokk…,"57.98Ξ ($184,013)","Aug 09, 2021"
12,Offered,5492,,,"57.98Ξ ($169,816)","Aug 09, 2021"
13,Offered,5492,,,"62.49Ξ ($193,439)","Aug 08, 2021"
14,Offered,5492,,,"69.69Ξ ($203,452)","Aug 07, 2021"
15,Offered,5492,,,"79.99Ξ ($232,796)","Aug 06, 2021"
16,Offered,5492,,,"88.88Ξ ($245,599)","Aug 06, 2021"
17,Sold,5492,0xaf0aff,Deeze,"55Ξ ($151,979)","Aug 06, 2021"
18,Offered,5492,,,"55Ξ ($137,141)","Aug 03, 2021"
19,Sold,5492,0x577ebc,0xaf0aff,"31Ξ ($68,374)","Apr 19, 2021"
20,Bid,5492,0xaf0aff,,"31Ξ ($68,374)","Apr 19, 2021"
21,Transfer,5492,0xcbd482,0x577ebc,,"Jan 30, 2021"
22,Claimed,5492,,0xcbd482,,"Jun 23, 2017"
0,Transfer,5493,0xcbd482,0x577ebc,,"Jan 30, 2021"
1,Bid Withdrawn,5493,0x5554a0,,"2Ξ ($2,488)","Jan 23, 2021"
2,Bid,5493,0x5554a0,,"2Ξ ($2,469)","Jan 17, 2021"
3,Bid Withdrawn,5493,Party,,"4Ξ ($4,750)","Jan 07, 2021"
4,Bid,5493,Party,,"4Ξ ($4,787)","Jan 07, 2021"
5,Bid,5493,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
6,Claimed,5493,,0xcbd482,,"Jun 23, 2017"
0,Offer Withdrawn,5494,,,,"Aug 23, 2021"
1,Offered,5494,,,"89Ξ ($246,790)","Aug 06, 2021"
2,Sold,5494,mohajer.…,bigballs…,"17.50Ξ ($37,636)","Jul 03, 2021"
3,Offered,5494,,,"18Ξ ($38,751)","Jul 03, 2021"
4,Offered,5494,,,"18.80Ξ ($40,290)","Jul 03, 2021"
5,Offered,5494,,,"19Ξ ($40,302)","Jul 02, 2021"
6,Offer Withdrawn,5494,,,,"Jul 01, 2021"
7,Offered,5494,,,"20.50Ξ ($45,237)","Jul 01, 2021"
8,Offer Withdrawn,5494,,,,"Jul 01, 2021"
9,Offered,5494,,,"19.88Ξ ($43,869)","Jul 01, 2021"
10,Bid,5494,bigballs…,,"17.50Ξ ($37,086)","Jun 30, 2021"
11,Offered,5494,,,"20.50Ξ ($43,728)","Jun 30, 2021"
12,Offer Withdrawn,5494,,,,"Jun 28, 2021"
13,Offered,5494,,,"18.49Ξ ($33,642)","Jun 27, 2021"
14,Offered,5494,,,"20.25Ξ ($35,696)","Jun 26, 2021"
15,Sold,5494,0x6b43ab,mohajer.…,"14.60Ξ ($25,737)","Jun 26, 2021"
16,Bid Withdrawn,5494,0xbf8090,,"14.25Ξ ($25,501)","Jun 26, 2021"
17,Offered,5494,,,"14.60Ξ ($25,852)","Jun 26, 2021"
18,Bid,5494,0xbf8090,,"14.25Ξ ($25,914)","Jun 25, 2021"
19,Offered,5494,,,"15.25Ξ ($29,804)","Jun 22, 2021"
20,Sold,5494,beautifu…,0x6b43ab,"14Ξ ($26,816)","Jun 21, 2021"
21,Offered,5494,,,"14.99Ξ ($28,878)","Jun 21, 2021"
22,Offered,5494,,,"15.25Ξ ($30,428)","Jun 21, 2021"
23,Bid,5494,0x6b43ab,,"14Ξ ($29,740)","Jun 21, 2021"
24,Offered,5494,,,"15.49Ξ ($33,181)","Jun 20, 2021"
25,Offered,5494,,,"15.95Ξ ($34,922)","Jun 19, 2021"
26,Sold,5494,markydao…,beautifu…,"16.49Ξ ($40,326)","Jun 16, 2021"
27,Offered,5494,,,"16.49Ξ ($41,344)","Jun 08, 2021"
28,Offered,5494,,,"24.99Ξ ($63,288)","May 29, 2021"
29,Offer Withdrawn,5494,,,,"May 28, 2021"
30,Offered,5494,,,"16.49Ξ ($46,045)","May 27, 2021"
31,Bid Withdrawn,5494,anonymou…,,"14.75Ξ ($41,189)","May 27, 2021"
32,Bid,5494,anonymou…,,"14.75Ξ ($41,616)","May 27, 2021"
33,Offered,5494,,,"16.69Ξ ($46,971)","May 27, 2021"
34,Offered,5494,,,"16.88Ξ ($47,511)","May 26, 2021"
35,Bid,5494,0x6b43ab,,"14Ξ ($35,548)","May 25, 2021"
36,Offered,5494,,,"17Ξ ($43,847)","May 25, 2021"
37,(Unwrap),5494,WrappedC…,markydao…,,"May 25, 2021"
38,(Wrap),5494,0x2c51da,WrappedC…,,"May 12, 2021"
39,Transfer,5494,0x387405,0x2c51da,,"May 12, 2021"
40,Bid Withdrawn,5494,AZonneve…,,"20.40Ξ ($72,071)","May 08, 2021"
41,Bid,5494,AZonneve…,,"20.40Ξ ($71,105)","May 06, 2021"
42,Claimed,5494,,0x387405,,"Jun 23, 2017"
0,Transfer,5495,Wilcox,wilcox.e…,,"Apr 25, 2021"
1,Transfer,5495,0x00d7c9,Wilcox,,"Sep 14, 2019"
2,Offered,5495,,,0.75Ξ ($230),"Jul 07, 2019"
3,Claimed,5495,,0x00d7c9,,"Jun 23, 2017"
0,Transfer,5496,0xba7ccc,0xcffc33,,"May 05, 2021"
1,Bid Withdrawn,5496,0xb4ec63,,0.20Ξ ($546),"Apr 30, 2021"
2,Bid,5496,0xb4ec63,,0.20Ξ ($420),"Apr 02, 2021"
3,Bid,5496,0x7760e0,,0.05Ξ ($14),"Jul 02, 2017"
4,Claimed,5496,,0xba7ccc,,"Jun 23, 2017"
0,Sold,5497,Hemba,Kenney,0.16Ξ ($184),"Jan 20, 2018"
1,Bid Withdrawn,5497,0x287b15,,0.13Ξ ($133),"Jan 17, 2018"
2,Bid,5497,0x287b15,,0.13Ξ ($166),"Jan 15, 2018"
3,Offered,5497,,,0.16Ξ ($161),"Jan 06, 2018"
4,Transfer,5497,0xe4d36b,Hemba,,"Jun 28, 2017"
5,Claimed,5497,,0xe4d36b,,"Jun 23, 2017"
0,Transfer,5498,0xed345b,0xa397d0,,"Aug 27, 2021"
1,Sold,5498,0xa8f8f5,0xed345b,"116.94Ξ ($378,623)","Aug 27, 2021"
2,Offered,5498,,,"116.94Ξ ($388,417)","Aug 24, 2021"
3,Offer Withdrawn,5498,,,,"Aug 24, 2021"
4,Bid Withdrawn,5498,0xb5f1b3,,"85Ξ ($283,475)","Aug 23, 2021"
5,Bid,5498,0xb5f1b3,,"85Ξ ($281,056)","Aug 23, 2021"
6,Bid Withdrawn,5498,0xb5f1b3,,"80Ξ ($264,523)","Aug 23, 2021"
7,Bid,5498,0xb5f1b3,,"80Ξ ($268,149)","Aug 23, 2021"
8,Offered,5498,,,"100Ξ ($334,176)","Aug 23, 2021"
9,Transfer,5498,fumbledt…,0xa8f8f5,,"Aug 22, 2021"
10,Bid Withdrawn,5498,0xb5f1b3,,"50Ξ ($164,777)","Aug 21, 2021"
11,Bid,5498,0xb5f1b3,,"50Ξ ($162,880)","Aug 20, 2021"
12,Offered,5498,,,"85.69Ξ ($276,624)","Aug 17, 2021"
13,Offer Withdrawn,5498,,,,"Aug 14, 2021"
14,Offered,5498,,,"92.69Ξ ($294,370)","Aug 11, 2021"
15,Offered,5498,,,"99.69Ξ ($314,091)","Aug 11, 2021"
16,Offer Withdrawn,5498,,,,"Aug 11, 2021"
17,Offered,5498,,,"99.69Ξ ($314,091)","Aug 11, 2021"
18,Offered,5498,,,"120Ξ ($331,591)","Aug 06, 2021"
19,Transfer,5498,0x59f7bc,fumbledt…,,"Jul 31, 2021"
20,Sold,5498,0xc272ed,0x59f7bc,"37Ξ ($90,978)","Jul 31, 2021"
21,Offered,5498,,,"37Ξ ($91,293)","Jul 31, 2021"
22,Offer Withdrawn,5498,,,,"Jun 29, 2021"
23,Bid Withdrawn,5498,0x516358,,"23Ξ ($75,800)","May 03, 2021"
24,Offered,5498,,,"35Ξ ($102,314)","May 01, 2021"
25,Bid,5498,0x516358,,"23Ξ ($62,373)","Apr 29, 2021"
26,Claimed,5498,,0xc272ed,,"Jun 23, 2017"
0,Sold,5499,shilpixe…,Kenney,0.21Ξ ($246),"Jan 29, 2018"
1,Offered,5499,,,0.21Ξ ($269),"Jan 15, 2018"
2,Offered,5499,,,0.29Ξ ($97),"Oct 16, 2017"
3,Offered,5499,,,0.69Ξ ($205),"Sep 18, 2017"
4,Claimed,5499,,shilpixe…,,"Jun 23, 2017"
0,Offer Withdrawn,5500,,,,"Aug 05, 2021"
1,Offered,5500,,,"94.99Ξ ($236,100)","Aug 04, 2021"
2,Sold,5500,0x74be0a,0x273667,"39.99Ξ ($101,994)","Aug 01, 2021"
3,Offered,5500,,,"39.99Ξ ($98,671)","Jul 31, 2021"
4,Offered,5500,,,"37.99Ξ ($89,205)","Jul 30, 2021"
5,Offered,5500,,,"34.99Ξ ($62,944)","Mar 21, 2021"
6,Sold,5500,0xd4fa6e,0x74be0a,"28Ξ ($51,734)","Mar 20, 2021"
7,Offered,5500,,,"28Ξ ($51,734)","Mar 20, 2021"
8,Offer Withdrawn,5500,,,,"Mar 20, 2021"
9,Offered,5500,,,"33Ξ ($60,989)","Mar 20, 2021"
10,Offer Withdrawn,5500,,,,"Mar 20, 2021"
11,Offered,5500,,,"35Ξ ($64,818)","Mar 20, 2021"
12,Offer Withdrawn,5500,,,,"Jul 06, 2017"
13,Offered,5500,,,0.55Ξ ($154),"Jun 25, 2017"
14,Claimed,5500,,0xd4fa6e,,"Jun 23, 2017"
0,Claimed,5501,,0x26f744,,"Jun 23, 2017"
0,Claimed,5502,,0x26f744,,"Jun 23, 2017"
0,Bid Withdrawn,5503,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
1,Bid,5503,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
2,Claimed,5503,,0x26f744,,"Jun 23, 2017"
0,Claimed,5504,,0x26f744,,"Jun 23, 2017"
0,Claimed,5505,,0x26f744,,"Jun 23, 2017"
0,Claimed,5506,,0x26f744,,"Jun 23, 2017"
0,Bid Withdrawn,5507,0xa0a59c,,0.25Ξ ($50),"Jul 31, 2017"
1,Bid,5507,0xa0a59c,,0.25Ξ ($56),"Jul 12, 2017"
2,Bid,5507,0x717403,,0.19Ξ ($51),"Jul 06, 2017"
3,Bid,5507,0x6611fe,,0.19Ξ ($51),"Jul 06, 2017"
4,Claimed,5507,,0xdd9d84,,"Jun 23, 2017"
0,Bid,5508,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
1,Claimed,5508,,0xcc7c33,,"Jun 23, 2017"
0,Bid Withdrawn,5509,CPyrc,,"11Ξ ($11,151)","Jan 04, 2021"
1,Bid,5509,CPyrc,,"11Ξ ($8,179)","Dec 30, 2020"
2,Bid,5509,Korniej,,"9Ξ ($6,628)","Dec 30, 2020"
3,Bid,5509,Party,,"8Ξ ($5,866)","Dec 30, 2020"
4,Bid,5509,0x930965,,"7Ξ ($5,133)","Dec 30, 2020"
5,Bid,5509,Party,,"5.50Ξ ($4,024)","Dec 30, 2020"
6,Bid Withdrawn,5509,Party,,"4Ξ ($2,930)","Dec 30, 2020"
7,Bid,5509,Party,,"4Ξ ($2,358)","Dec 23, 2020"
8,Bid Withdrawn,5509,Party,,"4Ξ ($2,406)","Dec 23, 2020"
9,Bid,5509,Party,,"4Ξ ($2,469)","Dec 23, 2020"
10,Bid,5509,0x7f3560,,"3.55Ξ ($2,196)","Dec 23, 2020"
11,Bid,5509,Party,,"3.50Ξ ($2,156)","Dec 21, 2020"
12,Bid Withdrawn,5509,Party,,"4Ξ ($2,464)","Dec 21, 2020"
13,Bid,5509,Party,,"4Ξ ($2,464)","Dec 21, 2020"
14,Bid Withdrawn,5509,Party,,"4Ξ ($2,439)","Dec 21, 2020"
15,Bid,5509,Party,,"4Ξ ($2,435)","Dec 21, 2020"
16,Bid Withdrawn,5509,Party,,"4.75Ξ ($2,892)","Dec 21, 2020"
17,Bid,5509,Party,,"4.75Ξ ($3,075)","Dec 20, 2020"
18,Bid,5509,CPyrc,,"4.50Ξ ($2,924)","Dec 20, 2020"
19,Bid,5509,Party,,"4Ξ ($2,599)","Dec 20, 2020"
20,Bid,5509,6373D,,"3.45Ξ ($2,242)","Dec 20, 2020"
21,Bid,5509,Party,,"2.80Ξ ($1,819)","Dec 20, 2020"
22,Bid Withdrawn,5509,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
23,Bid,5509,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
24,Claimed,5509,,0x98cfea,,"Jun 23, 2017"
0,Offer Withdrawn,5510,,,,"Aug 24, 2021"
1,Offered,5510,,,"120Ξ ($378,404)","Aug 12, 2021"
2,(Unwrap),5510,WrappedC…,almanac.…,,"Aug 12, 2021"
3,(Wrap),5510,0xefdd0e,WrappedC…,,"Aug 11, 2021"
4,Transfer,5510,almanac.…,0xefdd0e,,"Aug 11, 2021"
5,Transfer,5510,0x269616,almanac.…,,"Aug 11, 2021"
6,Sold,5510,0xaf93fc,0x269616,0.00Ξ ($0.00),"Jul 30, 2021"
7,Offered,5510,,0x269616,0.00Ξ ($0.00),"Jul 30, 2021"
8,(Unwrap),5510,WrappedC…,0xaf93fc,,"Jul 30, 2021"
9,(Wrap),5510,0x9cec84,WrappedC…,,"May 03, 2021"
10,Transfer,5510,0x8be6ad,0x9cec84,,"May 03, 2021"
11,(Unwrap),5510,WrappedC…,0x8be6ad,,"May 03, 2021"
12,(Wrap),5510,0x9cec84,WrappedC…,,"May 03, 2021"
13,Transfer,5510,0x8be6ad,0x9cec84,,"May 03, 2021"
14,Sold,5510,0xa6e2e9,0x8be6ad,"22.97Ξ ($73,312)","May 03, 2021"
15,Offered,5510,,,"22.97Ξ ($62,702)","Apr 28, 2021"
16,Offered,5510,,,"23.97Ξ ($65,432)","Apr 28, 2021"
17,Offered,5510,,,"24.97Ξ ($53,966)","Apr 19, 2021"
18,Offered,5510,,,"26.99Ξ ($64,148)","Apr 17, 2021"
19,Claimed,5510,,0xa6e2e9,,"Jun 23, 2017"
0,Transfer,5511,tonyherr…,0x97ad15,,"Aug 26, 2021"
1,Bid Withdrawn,5511,CryptoPa…,,"3.80Ξ ($4,548)","Jan 21, 2021"
2,Sold,5511,0x30507c,tonyherr…,"5Ξ ($6,104)","Jan 21, 2021"
3,Bid,5511,CryptoPa…,,"3.80Ξ ($4,939)","Jan 21, 2021"
4,Bid,5511,angeleno…,,"3.67Ξ ($4,776)","Jan 21, 2021"
5,Bid,5511,CryptoPa…,,"3.50Ξ ($4,554)","Jan 21, 2021"
6,Bid Withdrawn,5511,AcceptMy…,,"3.34Ξ ($4,442)","Jan 21, 2021"
7,Bid,5511,AcceptMy…,,"3.34Ξ ($4,442)","Jan 21, 2021"
8,Bid,5511,angeleno…,,"3.33Ξ ($4,429)","Jan 21, 2021"
9,Bid,5511,AcceptMy…,,"2.55Ξ ($3,392)","Jan 21, 2021"
10,Offered,5511,,,"5Ξ ($6,650)","Jan 21, 2021"
11,Bid,5511,Deeze,,"2.50Ξ ($3,325)","Jan 21, 2021"
12,Transfer,5511,0x5812e7,0x30507c,,"Jan 21, 2021"
13,Sold,5511,Pranksy,0x5812e7,0.50Ξ ($64),"Dec 23, 2019"
14,Bid Withdrawn,5511,0xf0f068…,,0.37Ξ ($49),"Dec 22, 2019"
15,Offered,5511,,,0.50Ξ ($66),"Dec 22, 2019"
16,Bid,5511,0xf0f068…,,0.37Ξ ($49),"Dec 22, 2019"
17,Offered,5511,,,0.55Ξ ($96),"Sep 04, 2019"
18,Sold,5511,0x00d7c9,Pranksy,0.25Ξ ($45),"Sep 02, 2019"
19,Offered,5511,,Pranksy,0.25Ξ ($45),"Sep 02, 2019"
20,Offered,5511,,,1Ξ ($306),"Jul 07, 2019"
21,Bid Withdrawn,5511,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
