,Type,Punk,From,To,Amount,Txn
34,Offered,548,,,"39.99Ξ ($76,026)","Feb 18, 2021"
35,Transfer,548,0xc352b5,Pranksy,,"Feb 18, 2021"
36,Claimed,548,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,549,0x78b58e,,"105Ξ ($257,973)","Apr 15, 2021"
1,Bid,549,0x78b58e,,"105Ξ ($241,449)","Apr 13, 2021"
2,Bid Withdrawn,549,0x29664e,,"75Ξ ($155,433)","Apr 09, 2021"
3,Bid,549,0x29664e,,"75Ξ ($155,915)","Apr 09, 2021"
4,Bid Withdrawn,549,0x92041c,,"30Ξ ($46,223)","Feb 26, 2021"
5,Bid,549,0x92041c,,"30Ξ ($44,782)","Feb 26, 2021"
6,Bid Withdrawn,549,0x0503ed,,"20Ξ ($36,565)","Feb 13, 2021"
7,Bid,549,0x0503ed,,"20Ξ ($35,741)","Feb 11, 2021"
8,Bid Withdrawn,549,0xf1b658,,"18Ξ ($31,260)","Feb 10, 2021"
9,Bid,549,0xf1b658,,"18Ξ ($31,065)","Feb 10, 2021"
10,Bid Withdrawn,549,Cry,,"10Ξ ($13,181)","Jan 28, 2021"
11,Bid,549,Cry,,"10Ξ ($12,291)","Jan 23, 2021"
12,Sold,549,0xc352b5,0x6611fe,0.75Ξ ($154),"Jul 10, 2017"
13,Bid,549,0x6611fe,,0.75Ξ ($184),"Jul 08, 2017"
14,Bid,549,0x717403,,0.25Ξ ($67),"Jul 05, 2017"
15,Bid,549,0x6611fe,,0.25Ξ ($66),"Jul 05, 2017"
16,Claimed,549,,0xc352b5,,"Jun 23, 2017"
0,Transfer,550,0xff4c60,0x2e675e,,"Aug 01, 2021"
1,Sold,550,0xdc25e8,0xff4c60,"74.99Ξ ($183,351)","Jul 31, 2021"
2,Offered,550,,,"74.99Ξ ($184,689)","Jul 31, 2021"
3,Offer Withdrawn,550,,,,"Jul 31, 2021"
4,Offered,550,,,"65Ξ ($157,536)","Jul 30, 2021"
5,Offered,550,,,"62Ξ ($154,317)","Jun 10, 2021"
6,Transfer,550,0x78b58e,0xdc25e8,,"Jun 02, 2021"
7,Offered,550,,,"60Ξ ($165,514)","May 27, 2021"
8,Sold,550,0xfeeb2d,0x78b58e,"57Ξ ($140,651)","Apr 15, 2021"
9,Offered,550,,,"61Ξ ($148,032)","Apr 15, 2021"
10,Bid,550,0x78b58e,,"57Ξ ($123,405)","Apr 13, 2021"
11,Bid Withdrawn,550,0x78b58e,,"60Ξ ($129,900)","Apr 13, 2021"
12,Bid,550,0x78b58e,,"60Ξ ($129,900)","Apr 13, 2021"
13,Offered,550,,,"64Ξ ($138,560)","Apr 13, 2021"
14,Bid,550,0x78b58e,,"54Ξ ($117,189)","Apr 13, 2021"
15,Offered,550,,,"72.40Ξ ($154,968)","Apr 12, 2021"
16,Transfer,550,0xc352b5,0xfeeb2d,,"Apr 12, 2021"
17,Claimed,550,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,551,0x22aa3f,,"44Ξ ($138,772)","Aug 19, 2021"
1,Sold,551,daddykal…,0xbb67d2,"49.88Ξ ($156,775)","Aug 19, 2021"
2,Bid,551,0x22aa3f,,"44Ξ ($137,843)","Aug 19, 2021"
3,Offered,551,,,"49.88Ξ ($156,264)","Aug 19, 2021"
4,Offered,551,,,"48.75Ξ ($146,841)","Aug 19, 2021"
5,Offered,551,,,"49.75Ξ ($161,824)","Aug 14, 2021"
6,Offered,551,,,"50.80Ξ ($165,310)","Aug 14, 2021"
7,Offered,551,,,"51.97Ξ ($159,307)","Aug 12, 2021"
8,Offered,551,,,"52.99Ξ ($166,955)","Aug 11, 2021"
9,Sold,551,0xbc668f,daddykal…,"48Ξ ($151,233)","Aug 11, 2021"
10,Offered,551,,,"48Ξ ($152,239)","Aug 11, 2021"
11,Bid Withdrawn,551,0x1919db,,"42.50Ξ ($133,759)","Aug 11, 2021"
12,Bid,551,0x1919db,,"42.50Ξ ($133,759)","Aug 11, 2021"
13,Sold,551,krybhara…,0xbc668f,"42.50Ξ ($133,759)","Aug 11, 2021"
14,Bid,551,0xbc668f,,"42.50Ξ ($133,759)","Aug 11, 2021"
15,Bid,551,0x6f6ab4,,"42.50Ξ ($135,177)","Aug 10, 2021"
16,Offered,551,,,"49Ξ ($152,794)","Aug 10, 2021"
17,Offered,551,,,"60Ξ ($189,060)","Aug 10, 2021"
18,Offered,551,,,"70Ξ ($220,570)","Aug 10, 2021"
19,Transfer,551,0x5d7c72,krybhara…,,"May 05, 2021"
20,Transfer,551,krybhara…,0x5d7c72,,"Apr 12, 2021"
21,Transfer,551,0x2cbee4,krybhara…,,"Mar 07, 2021"
22,Transfer,551,0x35388c,0x2cbee4,,"Mar 05, 2021"
23,Transfer,551,0xc352b5,0x35388c,,"Feb 04, 2021"
24,Claimed,551,,0xc352b5,,"Jun 23, 2017"
0,Transfer,552,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Bid Withdrawn,552,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
2,Bid,552,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
3,Claimed,552,,0xc352b5,,"Jun 23, 2017"
0,Transfer,553,peted.et…,0xe30161,,"Apr 28, 2021"
1,Sold,553,0xfeeb2d,peted.et…,"59Ξ ($139,186)","Apr 14, 2021"
2,Offered,553,,,"59Ξ ($127,331)","Apr 13, 2021"
3,Transfer,553,0xc352b5,0xfeeb2d,,"Apr 12, 2021"
4,Bid Withdrawn,553,0xd3e2e7,,"36.67Ξ ($54,035)","Mar 05, 2021"
5,Bid,553,0xd3e2e7,,"36.67Ξ ($56,099)","Mar 04, 2021"
6,Bid Withdrawn,553,0x4c9692,,"11Ξ ($19,944)","Feb 17, 2021"
7,Bid,553,0x4c9692,,"11Ξ ($19,442)","Feb 16, 2021"
8,Bid Withdrawn,553,MBK,,0.50Ξ ($67),"Jan 03, 2020"
9,Bid,553,MBK,,0.50Ξ ($64),"Jan 02, 2020"
10,Claimed,553,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,554,0x962e3e,,"2.75Ξ ($4,904)","Feb 22, 2021"
1,Bid,554,0x962e3e,,"2.75Ξ ($4,711)","Feb 08, 2021"
2,Claimed,554,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,555,nnscapit…,,"0.50Ξ ($1,293)","Aug 01, 2021"
1,Bid,555,nnscapit…,,"0.50Ξ ($1,275)","Aug 01, 2021"
2,(Wrap),555,0xfd9065,WrappedC…,,"Feb 04, 2021"
3,Transfer,555,0xe34bde,0xfd9065,,"Feb 04, 2021"
4,Transfer,555,0xc352b5,0xe34bde,,"Feb 04, 2021"
5,Claimed,555,,0xc352b5,,"Jun 23, 2017"
0,Offered,556,,,"225Ξ ($736,045)","Aug 23, 2021"
1,Offer Withdrawn,556,,,,"Jul 16, 2021"
2,Offered,556,,,"27Ξ ($62,587)","Jul 06, 2021"
3,Offered,556,,,"420Ξ ($905,386)","Apr 12, 2021"
4,Offer Withdrawn,556,,,,"Apr 12, 2021"
5,Offered,556,,,"45Ξ ($78,104)","Mar 08, 2021"
6,Transfer,556,0x2cbee4,0xf29155,,"Mar 07, 2021"
7,Transfer,556,0x35388c,0x2cbee4,,"Mar 05, 2021"
8,Transfer,556,0xc352b5,0x35388c,,"Feb 04, 2021"
9,Claimed,556,,0xc352b5,,"Jun 23, 2017"
0,Transfer,557,0xc352b5,0x4d8e16,,"Mar 19, 2021"
1,Claimed,557,,0xc352b5,,"Jun 23, 2017"
0,Transfer,558,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,558,,0xc352b5,,"Jun 23, 2017"
0,Claimed,559,,0xc352b5,,"Jun 23, 2017"
0,Claimed,560,,0xc352b5,,"Jun 23, 2017"
0,Offered,561,,,1.25KΞ ($4.04M),"Aug 28, 2021"
1,Offered,561,,,999Ξ ($3.35M),"Aug 23, 2021"
2,Transfer,561,0x18ee9c,0x4680cb,,"Aug 09, 2021"
3,Offered,561,,,999Ξ ($2.74M),"Aug 06, 2021"
4,Sold,561,0xd1e70f,0x18ee9c,375Ξ ($1.04M),"Aug 06, 2021"
5,Bid Withdrawn,561,0x78b58e,,"125Ξ ($268,429)","Apr 12, 2021"
6,Bid,561,0x78b58e,,"125Ξ ($261,620)","Apr 10, 2021"
7,Offered,561,,,"375Ξ ($779,149)","Apr 08, 2021"
8,Bid Withdrawn,561,0xf4b4a5,,"100Ξ ($190,429)","Mar 14, 2021"
9,Bid,561,0xf4b4a5,,"100Ξ ($191,055)","Mar 13, 2021"
10,Offered,561,,,"222Ξ ($392,376)","Feb 17, 2021"
11,Transfer,561,KingChad,0xd1e70f,,"Nov 07, 2020"
12,Sold,561,0xc352b5,KingChad,"22Ξ ($8,176)","Sep 15, 2020"
13,Offered,561,,,"22Ξ ($8,324)","Sep 15, 2020"
14,Bid Withdrawn,561,KingChad,,"14Ξ ($5,297)","Sep 15, 2020"
15,Bid,561,KingChad,,"14Ξ ($5,019)","Sep 14, 2020"
16,Bid Withdrawn,561,kingskin…,,"10Ξ ($3,633)","Sep 13, 2020"
17,Bid,561,kingskin…,,"10Ξ ($3,730)","Sep 12, 2020"
18,Bid Withdrawn,561,kingskin…,,"7.70Ξ ($2,872)","Sep 12, 2020"
19,Bid,561,kingskin…,,"7.70Ξ ($2,842)","Sep 11, 2020"
20,Bid Withdrawn,561,kingskin…,,"5Ξ ($1,973)","Aug 09, 2020"
21,Bid,561,kingskin…,,"5Ξ ($1,981)","Aug 09, 2020"
22,Bid Withdrawn,561,TokenAng…,,3.50Ξ ($735),"May 28, 2020"
23,Bid,561,TokenAng…,,3.50Ξ ($720),"May 27, 2020"
24,Bid,561,0x717403,,0.20Ξ ($53),"Jul 05, 2017"
25,Bid,561,0x6611fe,,0.20Ξ ($53),"Jul 05, 2017"
26,Bid,561,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
27,Claimed,561,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,562,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
1,Bid,562,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
2,Claimed,562,,0xc352b5,,"Jun 23, 2017"
0,Offered,563,,,750Ξ ($2.37M),"Aug 11, 2021"
1,Sold,563,0x6130d3,0xaa3851,"95Ξ ($300,693)","Aug 11, 2021"
2,Offered,563,,,"95Ξ ($296,477)","Aug 10, 2021"
3,Transfer,563,0xe75021,0x6130d3,,"May 03, 2021"
4,Sold,563,0xc352b5,0xe75021,"35Ξ ($68,384)","Feb 21, 2021"
5,Offered,563,,,"35Ξ ($66,881)","Feb 19, 2021"
6,Bid Withdrawn,563,0x42306d,,0.10Ξ ($22),"Feb 26, 2020"
7,Bid,563,0x42306d,,0.10Ξ ($22),"Feb 26, 2020"
8,Bid,563,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
9,Claimed,563,,0xc352b5,,"Jun 23, 2017"
0,Offered,564,,,"149.99Ξ ($529,315)","Sep 01, 2021"
1,Offered,564,,,"160Ξ ($515,922)","Aug 28, 2021"
2,Sold,564,0x50f808,0xb4bb41,"135Ξ ($435,309)","Aug 28, 2021"
3,Offered,564,,,"135Ξ ($434,697)","Aug 25, 2021"
4,Offered,564,,,"119.99Ξ ($401,328)","Aug 23, 2021"
5,Offered,564,,,"109.99Ξ ($366,642)","Aug 23, 2021"
6,Offered,564,,,"95.69Ξ ($318,974)","Aug 23, 2021"
7,Offered,564,,,"88Ξ ($218,002)","Aug 04, 2021"
8,Offered,564,,,"70Ξ ($175,577)","Aug 03, 2021"
9,Offered,564,,,"56.40Ξ ($133,114)","Jul 07, 2021"
10,Transfer,564,anonymou…,0x50f808,,"Jul 07, 2021"
11,Offered,564,,,"29.95Ξ ($71,241)","Jul 07, 2021"
12,Offered,564,,,"33.50Ξ ($74,382)","Jul 05, 2021"
13,Offered,564,,,"33.75Ξ ($78,194)","Jul 04, 2021"
14,Offered,564,,,"37.50Ξ ($83,418)","Jul 03, 2021"
15,Offered,564,,,"34Ξ ($71,681)","Jul 01, 2021"
16,Offered,564,,,"34.50Ξ ($76,471)","Jun 29, 2021"
17,Offered,564,,,"36Ξ ($66,655)","Jun 25, 2021"
18,Offered,564,,,"28.25Ξ ($56,532)","Jun 24, 2021"
19,Offered,564,,,"28.75Ξ ($56,440)","Jun 24, 2021"
20,Offer Withdrawn,564,,,,"Jun 24, 2021"
21,Offered,564,,,"29.25Ξ ($59,414)","Jun 23, 2021"
22,Offered,564,,,"29.95Ξ ($56,163)","Jun 22, 2021"
23,Offered,564,,,"30.50Ξ ($58,219)","Jun 22, 2021"
24,Offered,564,,,"34.25Ξ ($88,003)","Jun 14, 2021"
25,Offered,564,,,"34.75Ξ ($85,521)","Jun 11, 2021"
26,Offer Withdrawn,564,,,,"May 26, 2021"
27,Offered,564,,,"33.95Ξ ($141,796)","May 10, 2021"
28,Offered,564,,,"34.88Ξ ($143,995)","May 10, 2021"
29,Offer Withdrawn,564,,,,"May 03, 2021"
30,Offered,564,,,"35.35Ξ ($111,091)","May 03, 2021"
31,Offered,564,,,"36.95Ξ ($108,095)","May 01, 2021"
32,Offered,564,,,"38.88Ξ ($108,207)","Apr 29, 2021"
33,Offered,564,,,"34.25Ξ ($93,138)","Apr 28, 2021"
34,Offered,564,,,"35.25Ξ ($95,425)","Apr 28, 2021"
35,Offered,564,,,"36.75Ξ ($98,482)","Apr 28, 2021"
36,Offered,564,,,"38.88Ξ ($97,172)","Apr 26, 2021"
37,Sold,564,0xfeeb2d,anonymou…,"33.50Ξ ($71,090)","Apr 12, 2021"
38,Offered,564,,,"33.50Ξ ($71,090)","Apr 12, 2021"
39,Transfer,564,0xc352b5,0xfeeb2d,,"Apr 12, 2021"
40,Bid Withdrawn,564,0x287b15,,0.05Ξ ($51),"Jan 18, 2018"
41,Bid,564,0x287b15,,0.05Ξ ($68),"Jan 14, 2018"
42,Claimed,564,,0xc352b5,,"Jun 23, 2017"
0,Claimed,565,,0xc352b5,,"Jun 23, 2017"
0,Claimed,566,,0xc352b5,,"Jun 23, 2017"
0,Transfer,567,0xcfd9cc,0x762ec7,,"Aug 14, 2021"
1,Transfer,567,0x2cbee4,0xcfd9cc,,"Mar 06, 2021"
2,Transfer,567,0x35388c,0x2cbee4,,"Mar 05, 2021"
3,Transfer,567,0xc352b5,0x35388c,,"Feb 04, 2021"
4,Claimed,567,,0xc352b5,,"Jun 23, 2017"
0,Offered,568,,,"288.88Ξ ($931,496)","Aug 28, 2021"
1,Offered,568,,,"269.69Ξ ($870,265)","Aug 28, 2021"
2,Offered,568,,,"245Ξ ($796,534)","Aug 28, 2021"
3,Transfer,568,runhot99…,runhot99…,,"Jun 12, 2021"
4,Sold,568,0xc352b5,runhot99…,"39Ξ ($84,435)","Apr 13, 2021"
5,Bid Withdrawn,568,runhot99…,,"32.50Ξ ($70,362)","Apr 13, 2021"
6,Offered,568,,runhot99…,"39Ξ ($84,435)","Apr 13, 2021"
7,Bid,568,runhot99…,,"32.50Ξ ($70,530)","Apr 13, 2021"
8,Bid Withdrawn,568,runhot99…,,"30Ξ ($64,000)","Apr 12, 2021"
9,Bid,568,runhot99…,,"30Ξ ($64,514)","Apr 11, 2021"
10,Bid Withdrawn,568,runhot99…,,"24Ξ ($51,258)","Apr 11, 2021"
11,Bid,568,runhot99…,,"24Ξ ($49,705)","Apr 09, 2021"
12,Bid Withdrawn,568,runhot99…,,"22Ξ ($45,563)","Apr 09, 2021"
13,Bid,568,runhot99…,,"22Ξ ($45,405)","Apr 08, 2021"
14,Bid Withdrawn,568,runhot99…,,"17.50Ξ ($36,173)","Apr 08, 2021"
15,Bid,568,runhot99…,,"17.50Ξ ($36,173)","Apr 08, 2021"
16,Claimed,568,,0xc352b5,,"Jun 23, 2017"
0,Claimed,569,,0xc352b5,,"Jun 23, 2017"
0,Offer Withdrawn,570,,,,"Sep 01, 2021"
1,Offered,570,,,"220Ξ ($696,414)","Aug 30, 2021"
2,Transfer,570,0xfdcd64,0xde3df7,,"Aug 30, 2021"
3,Transfer,570,0xa3a0b0,0xfdcd64,,"Aug 25, 2021"
4,Sold,570,0x0e9aed,0xa3a0b0,"64.99Ξ ($217,895)","Aug 23, 2021"
5,Offered,570,,,"64.99Ξ ($206,190)","Aug 11, 2021"
6,Sold,570,krybhara…,0x0e9aed,"49Ξ ($152,794)","Aug 10, 2021"
7,Offered,570,,,"49Ξ ($152,794)","Aug 10, 2021"
8,Offered,570,,,"70Ξ ($220,570)","Aug 10, 2021"
9,Bid Withdrawn,570,0x62bdc6,,"20Ξ ($70,270)","May 06, 2021"
10,Bid,570,0x62bdc6,,"20Ξ ($70,270)","May 05, 2021"
11,Transfer,570,0x5d7c72,krybhara…,,"May 05, 2021"
12,Transfer,570,krybhara…,0x5d7c72,,"Apr 12, 2021"
13,Transfer,570,0x2cbee4,krybhara…,,"Mar 07, 2021"
14,Transfer,570,0x35388c,0x2cbee4,,"Mar 05, 2021"
15,Transfer,570,0xc352b5,0x35388c,,"Feb 04, 2021"
16,Claimed,570,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,571,stazie,,1Ξ ($209),"Apr 29, 2020"
1,Bid,571,stazie,,1Ξ ($195),"Apr 28, 2020"
2,Bid,571,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
3,Claimed,571,,0xc352b5,,"Jun 23, 2017"
0,Transfer,572,0xc352b5,0xb88f61,,"Feb 05, 2021"
1,Claimed,572,,0xc352b5,,"Jun 23, 2017"
0,Offered,573,,,288.88Ξ ($1.14M),"Sep 06, 2021"
1,Offered,573,,,420.69Ξ ($1.36M),"Aug 28, 2021"
2,Bid Withdrawn,573,bluewate…,,"185Ξ ($568,118)","Aug 27, 2021"
3,Bid,573,bluewate…,,"185Ξ ($576,591)","Aug 26, 2021"
4,Offered,573,,,"288.88Ξ ($843,515)","Aug 06, 2021"
5,Transfer,573,0x36fbd8,0xdf612c,,"Mar 29, 2021"
6,Sold,573,scalynel…,0x36fbd8,"21Ξ ($38,333)","Feb 13, 2021"
7,Offered,573,,,"21Ξ ($36,526)","Feb 09, 2021"
8,Bid Withdrawn,573,0x3dee68,,"10Ξ ($13,055)","Jan 29, 2021"
9,Sold,573,0xc352b5,scalynel…,"14Ξ ($18,281)","Jan 29, 2021"
10,Offered,573,,,"14Ξ ($18,281)","Jan 29, 2021"
11,Bid,573,0x3dee68,,"10Ξ ($13,066)","Jan 29, 2021"
12,Bid Withdrawn,573,j1mmy,,2Ξ ($268),"Jan 04, 2020"
13,Bid,573,j1mmy,,2Ξ ($269),"Jan 04, 2020"
14,Claimed,573,,0xc352b5,,"Jun 23, 2017"
0,Transfer,574,0xe34bde,0xb88f61,,"Feb 05, 2021"
1,(Unwrap),574,WrappedC…,0xe34bde,,"Feb 05, 2021"
2,(Wrap),574,0xfd9065,WrappedC…,,"Feb 03, 2021"
3,Transfer,574,0xe34bde,0xfd9065,,"Feb 03, 2021"
4,Transfer,574,0xc352b5,0xe34bde,,"Feb 03, 2021"
5,Claimed,574,,0xc352b5,,"Jun 23, 2017"
0,Claimed,575,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,576,Pranksy,,0.80Ξ ($104),"Jan 02, 2020"
1,Bid,576,Pranksy,,0.80Ξ ($105),"Jan 01, 2020"
2,Claimed,576,,0xc352b5,,"Jun 23, 2017"
0,Offered,577,,,"240Ξ ($774,907)","Aug 28, 2021"
1,Offered,577,,,"160Ξ ($535,114)","Aug 24, 2021"
2,Offered,577,,,"120Ξ ($339,126)","Aug 05, 2021"
3,Sold,577,0xfeeb2d,0xe37302,"28.80Ξ ($64,202)","Apr 24, 2021"
4,Offered,577,,,"28.80Ξ ($66,983)","Apr 21, 2021"
5,Transfer,577,0xc352b5,0xfeeb2d,,"Apr 21, 2021"
6,Claimed,577,,0xc352b5,,"Jun 23, 2017"
0,Offer Withdrawn,578,,,,"Aug 30, 2021"
1,Offered,578,,,"165Ξ ($527,538)","Aug 29, 2021"
2,Transfer,578,0xc66b8d,0x1e5fe5,,"Aug 05, 2021"
3,Sold,578,0xc5b066,0xc66b8d,"25.50Ξ ($61,243)","Apr 16, 2021"
4,Offered,578,,,"25.50Ξ ($59,829)","Apr 14, 2021"
5,Offered,578,,,"26Ξ ($62,171)","Apr 14, 2021"
6,Offered,578,,,"26.50Ξ ($62,949)","Apr 14, 2021"
7,Offered,578,,,"27.50Ξ ($61,126)","Apr 13, 2021"
8,Offered,578,,,"29.50Ξ ($60,411)","Apr 08, 2021"
9,Offered,578,,,"27.49Ξ ($46,719)","Mar 23, 2021"
10,Offered,578,,,"29.50Ξ ($51,993)","Mar 21, 2021"
11,(Unwrap),578,WrappedC…,0xc5b066,,"Mar 21, 2021"
12,Sold,578,0xdde0b7,0xc5b066,"25Ξ ($44,062)","Mar 21, 2021"
13,(Wrap),578,0xfeeb8c,WrappedC…,,"Mar 20, 2021"
14,Transfer,578,0xdde0b7,0xfeeb8c,,"Mar 20, 2021"
15,Offer Withdrawn,578,,,,"Mar 20, 2021"
16,Offered,578,,,"27.50Ξ ($50,242)","Mar 20, 2021"
17,Offered,578,,,"28Ξ ($51,090)","Mar 19, 2021"
18,Bid Withdrawn,578,0xc55607,,"24Ξ ($43,663)","Mar 17, 2021"
19,Offered,578,,,"28.25Ξ ($50,614)","Mar 17, 2021"
20,Bid,578,0xc55607,,"24Ξ ($42,579)","Mar 17, 2021"
21,Offered,578,,,"27.95Ξ ($49,587)","Mar 17, 2021"
22,Offered,578,,,"30.50Ξ ($54,301)","Mar 17, 2021"
23,Offered,578,,,"32Ξ ($57,825)","Mar 16, 2021"
24,Offered,578,,,"33.50Ξ ($61,504)","Mar 10, 2021"
25,Transfer,578,0x2cbee4,0xdde0b7,,"Mar 06, 2021"
26,Transfer,578,0x35388c,0x2cbee4,,"Mar 05, 2021"
27,Transfer,578,0xc352b5,0x35388c,,"Feb 04, 2021"
28,Claimed,578,,0xc352b5,,"Jun 23, 2017"
0,Claimed,579,,0xc352b5,,"Jun 23, 2017"
0,Offer Withdrawn,580,,,,"May 14, 2020"
1,Bid Withdrawn,580,jmg,,2Ξ ($334),"Jan 21, 2020"
2,Bid,580,jmg,,2Ξ ($332),"Jan 20, 2020"
3,Offered,580,,,3.50Ξ ($573),"Jan 16, 2020"
4,Claimed,580,,0xc352b5,,"Jun 23, 2017"
0,Claimed,581,,0xc352b5,,"Jun 23, 2017"
0,Claimed,582,,0xc352b5,,"Jun 23, 2017"
0,Sold,583,0xab7244,0xa3b6e1,"23Ξ ($43,730)","Jul 16, 2021"
1,Offered,583,,,"23Ξ ($43,812)","Jul 16, 2021"
2,Offered,583,,,"24.50Ξ ($48,355)","Jul 13, 2021"
3,Offered,583,,,"25Ξ ($50,770)","Jul 13, 2021"
4,Offered,583,,,"24Ξ ($48,812)","Jul 13, 2021"
5,Offered,583,,,"25Ξ ($53,712)","Jul 12, 2021"
6,Offered,583,,,"26Ξ ($55,147)","Jul 11, 2021"
7,Offered,583,,,"27Ξ ($59,850)","Jul 08, 2021"
8,Offered,583,,,"29Ξ ($67,767)","Jul 04, 2021"
9,Offered,583,,,"33Ξ ($71,018)","Jul 03, 2021"
10,Offered,583,,,"35Ξ ($72,105)","Jul 02, 2021"
11,Offered,583,,,"39Ξ ($83,174)","Jun 29, 2021"
12,Offered,583,,,"41Ξ ($73,967)","Jun 25, 2021"
13,Offered,583,,,"41.70Ξ ($81,580)","Jun 25, 2021"
14,Offered,583,,,"42Ξ ($81,698)","Jun 22, 2021"
15,Offered,583,,,"45Ξ ($113,963)","Jun 16, 2021"
16,Offered,583,,,"47Ξ ($121,168)","Jun 15, 2021"
17,Offered,583,,,"49Ξ ($117,915)","Jun 13, 2021"
18,Offered,583,,,"55Ξ ($135,054)","Jun 11, 2021"
19,Offered,583,,,"39Ξ ($98,314)","Jun 09, 2021"
20,Offered,583,,,"22Ξ ($60,680)","Jun 07, 2021"
21,Offered,583,,,"23Ξ ($62,495)","Jun 03, 2021"
22,Offered,583,,,"23.50Ξ ($57,497)","May 31, 2021"
23,Offered,583,,,"24Ξ ($65,703)","May 27, 2021"
24,Offered,583,,,"26Ξ ($68,723)","May 25, 2021"
25,Offered,583,,,"27Ξ ($63,549)","May 22, 2021"
26,Offered,583,,,"29Ξ ($112,268)","May 15, 2021"
27,Offered,583,,,"35Ξ ($139,549)","May 14, 2021"
28,Offered,583,,,"38Ξ ($163,588)","May 12, 2021"
29,Offered,583,,,"49Ξ ($194,193)","May 11, 2021"
30,Offered,583,,,"55Ξ ($213,740)","May 09, 2021"
31,Offered,583,,,"22Ξ ($85,496)","May 09, 2021"
32,Offered,583,,,"23Ξ ($79,354)","May 07, 2021"
33,Offered,583,,,"23.50Ξ ($81,079)","May 07, 2021"
34,Offered,583,,,"24.50Ξ ($80,520)","May 04, 2021"
35,Bid Withdrawn,583,wookie.e…,,"23Ξ ($77,632)","May 04, 2021"
36,Offered,583,,,"26Ξ ($87,758)","May 04, 2021"
37,Bid,583,wookie.e…,,"23Ξ ($77,632)","May 04, 2021"
38,Offered,583,,,"27Ξ ($91,133)","May 04, 2021"
39,Offered,583,,,"29Ξ ($63,540)","Apr 23, 2021"
40,Offered,583,,,"35Ξ ($78,980)","Apr 19, 2021"
41,Offered,583,,,"39Ξ ($86,306)","Apr 13, 2021"
42,Offered,583,,,"31Ξ ($49,995)","Mar 26, 2021"
43,Offered,583,,,"32Ξ ($51,012)","Mar 25, 2021"
44,Offered,583,,,"33Ξ ($56,541)","Mar 24, 2021"
45,Offered,583,,,"35Ξ ($59,217)","Mar 23, 2021"
46,Offered,583,,,"36Ξ ($60,468)","Mar 23, 2021"
47,Offered,583,,,"38Ξ ($68,470)","Mar 18, 2021"
48,Offered,583,,,"39Ξ ($69,434)","Mar 17, 2021"
49,Offered,583,,,"41Ξ ($73,495)","Mar 16, 2021"
50,Offered,583,,,"42Ξ ($75,768)","Mar 16, 2021"
51,Offered,583,,,"45Ξ ($79,992)","Mar 15, 2021"
52,Offered,583,,,"49Ξ ($94,464)","Mar 14, 2021"
53,Offered,583,,,"37Ξ ($64,788)","Mar 13, 2021"
54,Offered,583,,,"38Ξ ($66,741)","Mar 12, 2021"
55,Offered,583,,,"39Ξ ($69,611)","Mar 12, 2021"
56,Offered,583,,,"42Ξ ($76,700)","Mar 11, 2021"
57,Offered,583,,,"45Ξ ($79,902)","Mar 11, 2021"
58,Offered,583,,,"49Ξ ($86,786)","Mar 11, 2021"
59,Offered,583,,,"51Ξ ($89,316)","Mar 11, 2021"
60,Offered,583,,,"52Ξ ($89,124)","Mar 07, 2021"
61,Transfer,583,0x2cbee4,0xab7244,,"Mar 07, 2021"
62,Transfer,583,0x35388c,0x2cbee4,,"Mar 05, 2021"
63,Transfer,583,0xc352b5,0x35388c,,"Feb 04, 2021"
64,Claimed,583,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,584,0xdc5556,,0.10Ξ ($169),"Feb 23, 2021"
1,Bid,584,0xdc5556,,0.10Ξ ($188),"Feb 22, 2021"
2,Claimed,584,,0xc352b5,,"Jun 23, 2017"
0,Bid Withdrawn,585,Pranksy,,1Ξ ($136),"Jan 05, 2020"
1,Bid,585,Pranksy,,1Ξ ($132),"Jan 01, 2020"
2,Claimed,585,,0xc352b5,,"Jun 23, 2017"
0,Offered,586,,,315Ξ ($1.01M),"Aug 29, 2021"
1,Sold,586,Deeze,ohl.eth,"63.99Ξ ($214,279)","Aug 23, 2021"
2,Offered,586,,,"63.99Ξ ($207,513)","Aug 21, 2021"
3,Offered,586,,,"57.89Ξ ($190,827)","Aug 16, 2021"
4,Offered,586,,,"58.94Ξ ($192,404)","Aug 14, 2021"
5,Offered,586,,,"63.99Ξ ($197,828)","Aug 12, 2021"
