,Type,Punk,From,To,Amount,Txn
37,Bid,4930,Michel_M…,,"3.25Ξ ($1,494)","Nov 15, 2020"
38,Offer Withdrawn,4930,,,,"Nov 15, 2020"
39,Offered,4930,,,"9.99Ξ ($3,886)","Oct 31, 2020"
40,Offer Withdrawn,4930,,,,"Oct 24, 2020"
41,Offered,4930,,,"9.99Ξ ($4,138)","Oct 23, 2020"
42,Transfer,4930,0x257e2b,2pac,,"Oct 21, 2020"
43,Sold,4930,Dude_Nak…,0x257e2b,"6.99Ξ ($2,639)","Oct 15, 2020"
44,Offered,4930,,,"6.99Ξ ($2,352)","Oct 08, 2020"
45,(Unwrap),4930,WrappedC…,Dude_Nak…,,"Oct 06, 2020"
46,Sold,4930,Thing,Dude_Nak…,"7.19Ξ ($2,531)","Oct 05, 2020"
47,(Wrap),4930,0x66d02c,WrappedC…,,"Oct 03, 2020"
48,Transfer,4930,Thing,0x66d02c,,"Oct 03, 2020"
49,Offered,4930,,,"7.95Ξ ($2,848)","Sep 30, 2020"
50,Offered,4930,,,"9.95Ξ ($3,601)","Sep 28, 2020"
51,(Unwrap),4930,WrappedC…,Thing,,"Sep 28, 2020"
52,Sold,4930,GoWest23,Thing,"7.05Ξ ($2,560)","Sep 28, 2020"
53,(Wrap),4930,0xa18fd5,WrappedC…,,"Sep 28, 2020"
54,Transfer,4930,GoWest23,0xa18fd5,,"Sep 28, 2020"
55,Sold,4930,0x19f233,GoWest23,0.50Ξ ($67),"Jan 04, 2020"
56,Bid Withdrawn,4930,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
57,Bid,4930,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
58,Bid Withdrawn,4930,Cryptokk…,,0.25Ξ ($41),"Apr 13, 2019"
59,Bid,4930,Cryptokk…,,0.25Ξ ($41),"Apr 13, 2019"
60,Offered,4930,,,0.50Ξ ($152),"Jun 24, 2017"
61,Claimed,4930,,0x19f233,,"Jun 23, 2017"
0,(Wrap),4931,0x92c0a5,WrappedC…,,"Aug 17, 2021"
1,Transfer,4931,0xf3c521,0x92c0a5,,"Aug 17, 2021"
2,Sold,4931,obvio.et…,0xf3c521,"45Ξ ($144,000)","Aug 17, 2021"
3,Bid,4931,0xf3c521,,"45Ξ ($143,536)","Aug 17, 2021"
4,Offered,4931,,,"53.87Ξ ($177,086)","Aug 16, 2021"
5,Offered,4931,,,"59Ξ ($186,597)","Aug 15, 2021"
6,Offered,4931,,,"121Ξ ($312,898)","Aug 02, 2021"
7,Offered,4931,,,401Ξ ($1.04M),"Aug 01, 2021"
8,Sold,4931,0xef768e,obvio.et…,"40Ξ ($103,433)","Aug 01, 2021"
9,Offered,4931,,,"40Ξ ($100,943)","Apr 27, 2021"
10,Bid Withdrawn,4931,Dude_Nak…,,0.12Ξ ($86),"Mar 11, 2018"
11,Bid,4931,Dude_Nak…,,0.12Ξ ($87),"Mar 09, 2018"
12,Claimed,4931,,0xef768e,,"Jun 23, 2017"
0,Offered,4932,,,"144.44Ξ ($566,914)","Sep 04, 2021"
1,Offered,4932,,,"162.50Ξ ($524,121)","Aug 28, 2021"
2,Sold,4932,nftkenny…,subbo.et…,"133Ξ ($428,973)","Aug 28, 2021"
3,Offered,4932,,,"133Ξ ($429,179)","Aug 28, 2021"
4,Sold,4932,pablopun…,nftkenny…,"115Ξ ($372,741)","Aug 28, 2021"
5,Offered,4932,,,"115Ξ ($366,880)","Aug 27, 2021"
6,Offered,4932,,,"110Ξ ($342,453)","Aug 25, 2021"
7,Offer Withdrawn,4932,,,,"Aug 19, 2021"
8,Offered,4932,,,"57Ξ ($174,867)","Aug 19, 2021"
9,Offered,4932,,,"65Ξ ($205,330)","Aug 16, 2021"
10,Offered,4932,,,"75Ξ ($216,294)","Aug 06, 2021"
11,Offer Withdrawn,4932,,,,"Apr 16, 2021"
12,Offered,4932,,,"23.50Ξ ($57,988)","Apr 15, 2021"
13,Offered,4932,,,"24Ξ ($55,894)","Apr 14, 2021"
14,Offered,4932,,,"24.50Ξ ($56,166)","Apr 14, 2021"
15,Offer Withdrawn,4932,,,,"Apr 08, 2021"
16,Offered,4932,,,"27Ξ ($49,578)","Mar 20, 2021"
17,Offer Withdrawn,4932,,,,"Jan 23, 2021"
18,Offered,4932,,,"12Ξ ($4,153)","Sep 24, 2020"
19,Sold,4932,Michel_M…,pablopun…,"3.85Ξ ($1,332)","Sep 24, 2020"
20,Offered,4932,,,"3.85Ξ ($1,332)","Sep 24, 2020"
21,Offer Withdrawn,4932,,,,"Sep 24, 2020"
22,Offered,4932,,,"4.99Ξ ($1,619)","Sep 24, 2020"
23,(Unwrap),4932,WrappedC…,Michel_M…,,"Sep 20, 2020"
24,Sold,4932,Sylveste…,Michel_M…,1.99Ξ ($759),"Sep 20, 2020"
25,Sold,4932,DANNY,Sylveste…,2Ξ ($753),"Sep 15, 2020"
26,(Wrap),4932,0x356971,WrappedC…,,"Sep 14, 2020"
27,Transfer,4932,DANNY,0x356971,,"Sep 14, 2020"
28,Sold,4932,Hemba,DANNY,1.10Ξ ($222),"May 14, 2020"
29,Offered,4932,,,1.10Ξ ($190),"Jan 19, 2020"
30,Offer Withdrawn,4932,,,,"Jan 04, 2020"
31,Offered,4932,,,0.63Ξ ($120),"Jul 11, 2017"
32,Transfer,4932,0xe4d36b,Hemba,,"Jun 28, 2017"
33,Claimed,4932,,0xe4d36b,,"Jun 23, 2017"
0,Sold,4933,ryley-to…,0x269616,0.00Ξ ($0.00),"Jul 20, 2021"
1,Offered,4933,,0x269616,0.00Ξ ($0.00),"Jul 20, 2021"
2,Transfer,4933,0x269616,ryley-to…,,"Jul 20, 2021"
3,Sold,4933,0x8f217d,0x269616,0.00Ξ ($0.00),"Jul 09, 2021"
4,Offered,4933,,0x269616,0.00Ξ ($0.00),"Jul 09, 2021"
5,(Unwrap),4933,WrappedC…,0x8f217d,,"Jul 09, 2021"
6,(Wrap),4933,0x0d7f8b,WrappedC…,,"May 04, 2021"
7,Transfer,4933,0xba585c,0x0d7f8b,,"May 04, 2021"
8,(Unwrap),4933,WrappedC…,0xba585c,,"May 04, 2021"
9,(Wrap),4933,0x7cd45f,WrappedC…,,"May 03, 2021"
10,Transfer,4933,0xe85740,0x7cd45f,,"May 03, 2021"
11,(Unwrap),4933,WrappedC…,0xe85740,,"May 03, 2021"
12,(Wrap),4933,0xac12a8,WrappedC…,,"Dec 15, 2020"
13,Transfer,4933,gaus,0xac12a8,,"Dec 15, 2020"
14,Bid Withdrawn,4933,parttty6,,0Ξ ($3),"Oct 08, 2020"
15,Bid,4933,parttty6,,0Ξ ($3),"Oct 04, 2020"
16,(Unwrap),4933,WrappedC…,gaus,,"Sep 27, 2020"
17,Sold,4933,0xe754d1,gaus,"2.95Ξ ($1,047)","Sep 26, 2020"
18,Sold,4933,Pranksy,0xe754d1,2.89Ξ ($994),"Sep 25, 2020"
19,Sold,4933,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020"
20,(Wrap),4933,0x193847,WrappedC…,,"Sep 15, 2020"
21,Transfer,4933,Hemba,0x193847,,"Sep 15, 2020"
22,Claimed,4933,,Hemba,,"Jun 23, 2017"
0,Transfer,4934,0x362b35,0xfe1ece,,"Sep 01, 2021"
1,Transfer,4934,0xf7f7d7,0x362b35,,"Aug 21, 2021"
2,Sold,4934,0x6f4a2d,0xf7f7d7,"45Ξ ($116,150)","Aug 01, 2021"
3,Offered,4934,,,"45Ξ ($95,744)","Apr 19, 2021"
4,Bid Withdrawn,4934,0x967ee5,,"7.50Ξ ($12,755)","Feb 06, 2021"
5,Bid,4934,0x967ee5,,"7.50Ξ ($12,718)","Feb 06, 2021"
6,Bid Withdrawn,4934,0x717403,,0.05Ξ ($14),"Jun 30, 2017"
7,Bid,4934,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
8,Claimed,4934,,0x6f4a2d,,"Jun 23, 2017"
0,Transfer,4935,sov,sov.eth,,"Apr 25, 2021"
1,Claimed,4935,,sov,,"Jun 23, 2017"
0,Bid Withdrawn,4936,MadMax,,"28Ξ ($42,658)","Feb 23, 2021"
1,Bid,4936,MadMax,,"28Ξ ($49,929)","Feb 22, 2021"
2,Bid Withdrawn,4936,0x265fca,,"1Ξ ($1,921)","Feb 19, 2021"
3,Bid,4936,0x265fca,,"1Ξ ($1,720)","Feb 15, 2021"
4,Bid Withdrawn,4936,0x34e801,,"1Ξ ($1,175)","Jan 06, 2021"
5,Bid,4936,0x34e801,,1Ξ ($730),"Dec 30, 2020"
6,Bid Withdrawn,4936,velinova…,,0.10Ξ ($21),"Jul 13, 2017"
7,Bid,4936,velinova…,,0.10Ξ ($19),"Jul 11, 2017"
8,Bid,4936,velinova…,,0.05Ξ ($10),"Jul 11, 2017"
9,Claimed,4936,,0x44fab5,,"Jun 23, 2017"
0,Transfer,4937,0xf1ad94,0x032057,,"Jul 08, 2021"
1,Bid Withdrawn,4937,0xef7e51,,0.20Ξ ($54),"Feb 23, 2020"
2,Bid,4937,0xef7e51,,0.20Ξ ($46),"Sep 06, 2018"
3,Bid,4937,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
4,Claimed,4937,,0xf1ad94,,"Jun 23, 2017"
0,Transfer,4938,Snowfro,0x2cc123,,"Jul 31, 2021"
1,Sold,4938,0xb0b0b5,Snowfro,0.33Ξ ($53),"Feb 23, 2019"
2,Offered,4938,,,0.33Ξ ($100),"Sep 28, 2017"
3,Claimed,4938,,0xb0b0b5,,"Jun 23, 2017"
0,(Unwrap),4939,WrappedC…,ddaavvee,,"Sep 29, 2020"
1,Sold,4939,Pranksy,ddaavvee,2.19Ξ ($736),"Sep 24, 2020"
2,Sold,4939,Hemba,Pranksy,1.80Ξ ($613),"Sep 22, 2020"
3,(Wrap),4939,0x193847,WrappedC…,,"Sep 15, 2020"
4,Transfer,4939,Hemba,0x193847,,"Sep 15, 2020"
5,Claimed,4939,,Hemba,,"Jun 23, 2017"
0,Sold,4940,0x85d14b,0x8deeb3,"198Ξ ($519,168)","Aug 01, 2021"
1,Offered,4940,,,"198Ξ ($479,320)","Jul 30, 2021"
2,Sold,4940,0xaea8e3,0x85d14b,"69.99Ξ ($148,813)","Apr 11, 2021"
3,Bid Withdrawn,4940,0x51636d,,"63.50Ξ ($114,193)","Mar 21, 2021"
4,Bid,4940,0x51636d,,"63.50Ξ ($115,997)","Mar 17, 2021"
5,Bid Withdrawn,4940,elir.eth,,"60Ξ ($106,956)","Mar 17, 2021"
6,Bid,4940,elir.eth,,"60Ξ ($106,309)","Mar 17, 2021"
7,Bid Withdrawn,4940,0x741c49,,"48.50Ξ ($74,205)","Mar 04, 2021"
8,Bid,4940,0x741c49,,"48.50Ξ ($74,205)","Mar 04, 2021"
9,Bid Withdrawn,4940,0x741c49,,"47.10Ξ ($74,898)","Mar 04, 2021"
10,Bid,4940,0x741c49,,"47.10Ξ ($74,294)","Mar 04, 2021"
11,Bid Withdrawn,4940,0x0a6417,,"47Ξ ($74,136)","Mar 04, 2021"
12,Bid,4940,0x0a6417,,"47Ξ ($73,305)","Mar 04, 2021"
13,Bid Withdrawn,4940,0x0a6417,,"45Ξ ($70,186)","Mar 04, 2021"
14,Offered,4940,,,"69.99Ξ ($109,163)","Mar 04, 2021"
15,Bid,4940,0x0a6417,,"45Ξ ($70,186)","Mar 04, 2021"
16,Offered,4940,,,"79.99Ξ ($118,704)","Mar 02, 2021"
17,Sold,4940,0xe03559,0xaea8e3,"40Ξ ($62,304)","Mar 02, 2021"
18,Offered,4940,,,"60Ξ ($93,456)","Mar 02, 2021"
19,Bid,4940,0xaea8e3,,"40Ξ ($62,652)","Mar 02, 2021"
20,Bid,4940,Pranksy,,"37Ξ ($57,953)","Mar 02, 2021"
21,Bid,4940,0xe281b9,,"35Ξ ($54,820)","Mar 02, 2021"
22,Bid,4940,0xaea8e3,,"30Ξ ($46,989)","Mar 02, 2021"
23,Bid,4940,0xe281b9,,"25Ξ ($39,157)","Mar 02, 2021"
24,Bid Withdrawn,4940,CryptoCo…,,0.35Ξ ($59),"Jan 15, 2020"
25,Bid,4940,CryptoCo…,,0.35Ξ ($50),"Jan 10, 2020"
26,Bid,4940,Mr_0x,,0.15Ξ ($18),"Feb 11, 2019"
27,Claimed,4940,,0xe03559,,"Jun 23, 2017"
0,Sold,4941,0x09d408,0x769eec,"24.99Ξ ($51,576)","Apr 08, 2021"
1,Offered,4941,,,"24.99Ξ ($49,279)","Apr 02, 2021"
2,Bid Withdrawn,4941,0xa7bd74,,"23Ξ ($41,030)","Mar 21, 2021"
3,Offered,4941,,,"29.99Ξ ($53,931)","Mar 21, 2021"
4,Sold,4941,daddykal…,0x09d408,"23.97Ξ ($43,105)","Mar 21, 2021"
5,Bid,4941,0xa7bd74,,"23Ξ ($41,361)","Mar 21, 2021"
6,Offered,4941,,,"23.97Ξ ($43,105)","Mar 21, 2021"
7,Offered,4941,,,"24.93Ξ ($45,546)","Mar 20, 2021"
8,Offered,4941,,,"26.69Ξ ($49,464)","Mar 20, 2021"
9,Offered,4941,,,"29.65Ξ ($52,701)","Mar 19, 2021"
10,Sold,4941,0x29b1b2,daddykal…,"24.30Ξ ($44,014)","Mar 17, 2021"
11,Offered,4941,,,"26.99Ξ ($48,887)","Mar 17, 2021"
12,Bid,4941,daddykal…,,"24.30Ξ ($44,014)","Mar 17, 2021"
13,Offered,4941,,,"24.99Ξ ($45,264)","Mar 17, 2021"
14,Bid,4941,0xa7bd74,,"22.99Ξ ($41,190)","Mar 17, 2021"
15,Offered,4941,,,"25.99Ξ ($46,565)","Mar 17, 2021"
16,Offered,4941,,,"29.99Ξ ($52,600)","Mar 15, 2021"
17,Offered,4941,,,"36.99Ξ ($69,003)","Mar 14, 2021"
18,Offered,4941,,,"29.99Ξ ($52,649)","Mar 13, 2021"
19,Offered,4941,,,"34.99Ξ ($64,056)","Mar 09, 2021"
20,Offered,4941,,,"24.99Ξ ($45,510)","Mar 09, 2021"
21,Offered,4941,,,"29.99Ξ ($50,548)","Mar 07, 2021"
22,Offered,4941,,,"39.99Ξ ($61,339)","Mar 05, 2021"
23,Offer Withdrawn,4941,,,,"Mar 05, 2021"
24,Offer Withdrawn,4941,,,,"Mar 05, 2021"
25,Offered,4941,,,"29.99Ξ ($44,197)","Mar 05, 2021"
26,Offer Withdrawn,4941,,,,"Mar 05, 2021"
27,Offered,4941,,,"29.99Ξ ($47,562)","Mar 04, 2021"
28,Offered,4941,,,"31.99Ξ ($51,623)","Mar 03, 2021"
29,Offer Withdrawn,4941,,,,"Mar 03, 2021"
30,Offered,4941,,,"34.99Ξ ($56,230)","Mar 03, 2021"
31,Offer Withdrawn,4941,,,,"Mar 02, 2021"
32,Offered,4941,,,"30Ξ ($46,403)","Mar 02, 2021"
33,Sold,4941,Fanny,0x29b1b2,"30Ξ ($49,467)","Feb 24, 2021"
34,Offered,4941,,,"30Ξ ($58,679)","Feb 19, 2021"
35,Bid Withdrawn,4941,0x34e801,,1Ξ ($437),"Nov 08, 2020"
36,Bid,4941,0x34e801,,1Ξ ($456),"Nov 06, 2020"
37,Bid Withdrawn,4941,0x34e801,,1Ξ ($391),"Oct 29, 2020"
38,Bid,4941,0x34e801,,1Ξ ($368),"Oct 20, 2020"
39,Sold,4941,0xb0b0b5,Fanny,0.39Ξ ($61),"Jan 04, 2019"
40,Offered,4941,,,0.39Ξ ($118),"Sep 28, 2017"
41,Bid Withdrawn,4941,na,,0.30Ξ ($68),"Jul 24, 2017"
42,Bid,4941,na,,0.30Ξ ($69),"Jul 22, 2017"
43,Bid,4941,na,,<0.01Ξ ($1),"Jul 16, 2017"
44,Claimed,4941,,0xb0b0b5,,"Jun 23, 2017"
0,Transfer,4942,0x65c671,0x1ff287,,"Jun 19, 2021"
1,Transfer,4942,tonyherr…,0x65c671,,"Apr 09, 2021"
2,Transfer,4942,CryptoPa…,tonyherr…,,"Jan 21, 2021"
3,Sold,4942,0x0a4eaf…,CryptoPa…,"4.17Ξ ($5,635)","Jan 21, 2021"
4,Bid Withdrawn,4942,CryptoPa…,,"4Ξ ($5,405)","Jan 21, 2021"
5,Offered,4942,,,"4.17Ξ ($5,823)","Jan 20, 2021"
6,Bid,4942,CryptoPa…,,"4Ξ ($5,598)","Jan 20, 2021"
7,Bid,4942,0x2b8e9d,,"3Ξ ($4,171)","Jan 20, 2021"
8,Offered,4942,,,"4.35Ξ ($6,212)","Jan 19, 2021"
9,Sold,4942,0xc00c2b,0x0a4eaf…,0.27Ξ ($56),"Aug 13, 2019"
10,Offered,4942,,,1.45Ξ ($460),"Jun 29, 2019"
11,Offered,4942,,,0.95Ξ ($155),"May 04, 2019"
12,Offered,4942,,,1.30Ξ ($171),"Mar 03, 2019"
13,Offer Withdrawn,4942,,,,"Mar 03, 2019"
14,Bid,4942,0x0a4eaf…,,0.27Ξ ($38),"Dec 30, 2018"
15,Offered,4942,,,2Ξ ($598),"Aug 14, 2017"
16,Offered,4942,,,0.24Ξ ($76),"Aug 11, 2017"
17,Bid Withdrawn,4942,0x4960c4…,,0.12Ξ ($39),"Aug 11, 2017"
18,Bid,4942,0x4960c4…,,0.12Ξ ($39),"Aug 11, 2017"
19,Offered,4942,,,0.25Ξ ($75),"Aug 10, 2017"
20,Offered,4942,,,0.47Ξ ($92),"Jul 30, 2017"
21,Claimed,4942,,0xc00c2b,,"Jun 23, 2017"
0,Sold,4943,0x1919db,laissezb…,"51.25Ξ ($169,645)","Aug 14, 2021"
1,Offered,4943,,,"51.25Ξ ($169,499)","Aug 14, 2021"
2,Offered,4943,,,"51.89Ξ ($167,177)","Aug 13, 2021"
3,Offered,4943,,,"52.50Ξ ($158,417)","Aug 12, 2021"
4,Bid Withdrawn,4943,0xf4d89c,,"50Ξ ($163,016)","Aug 11, 2021"
5,Offered,4943,,,"52.95Ξ ($170,226)","Aug 11, 2021"
6,Bid,4943,0xf4d89c,,"50Ξ ($160,742)","Aug 11, 2021"
7,Offered,4943,,,"53.25Ξ ($168,546)","Aug 11, 2021"
8,Bid Withdrawn,4943,0xf4d89c,,"46.20Ξ ($145,541)","Aug 10, 2021"
9,Offered,4943,,,"53.49Ξ ($163,759)","Aug 09, 2021"
10,Bid,4943,0xf4d89c,,"46.20Ξ ($146,627)","Aug 09, 2021"
11,Offered,4943,,,"53.90Ξ ($167,286)","Aug 09, 2021"
12,Offered,4943,,,"56.75Ξ ($166,214)","Aug 09, 2021"
13,Offered,4943,,,"57.75Ξ ($173,207)","Aug 08, 2021"
14,Bid Withdrawn,4943,0xf4d89c,,"46.70Ξ ($139,200)","Aug 08, 2021"
15,Bid,4943,0xf4d89c,,"46.70Ξ ($142,640)","Aug 08, 2021"
16,Offered,4943,,,"58.90Ξ ($184,403)","Aug 08, 2021"
17,Offered,4943,,,"61.50Ξ ($190,374)","Aug 08, 2021"
18,Offered,4943,,,"62Ξ ($190,107)","Aug 07, 2021"
19,Offered,4943,,,"61Ξ ($169,148)","Aug 06, 2021"
20,Sold,4943,0xc8d9a5,0x1919db,"53.50Ξ ($148,351)","Aug 06, 2021"
21,Offered,4943,,,"53.50Ξ ($148,351)","Aug 06, 2021"
22,Sold,4943,0xd44e9b,0xc8d9a5,"53Ξ ($147,177)","Aug 06, 2021"
23,Offered,4943,,,"53Ξ ($149,388)","Aug 05, 2021"
24,Offer Withdrawn,4943,,,,"Aug 05, 2021"
25,Offered,4943,,,"48.89Ξ ($132,174)","Aug 04, 2021"
26,Offer Withdrawn,4943,,,,"Aug 04, 2021"
27,Bid Withdrawn,4943,subbo.et…,,"35.50Ξ ($88,590)","Aug 03, 2021"
28,Offered,4943,,,"46.67Ξ ($118,141)","Aug 03, 2021"
29,Sold,4943,0xd3e2e7,0xd44e9b,"41.11Ξ ($104,077)","Aug 03, 2021"
30,Bid,4943,subbo.et…,,"35.50Ξ ($92,581)","Aug 02, 2021"
31,Offered,4943,,,"41.11Ξ ($108,348)","Aug 02, 2021"
32,Offered,4943,,,"42.22Ξ ($110,546)","Aug 02, 2021"
33,Offered,4943,,,"43.67Ξ ($115,678)","Aug 01, 2021"
34,Offered,4943,,,"44.44Ξ ($118,103)","Aug 01, 2021"
35,Offered,4943,,,"46.67Ξ ($121,019)","Aug 01, 2021"
36,Offer Withdrawn,4943,,,,"Jul 27, 2021"
37,Offered,4943,,,"26.67Ξ ($53,258)","Jul 22, 2021"
38,Bid,4943,0xe066d0,,<0.01Ξ ($7),"Jun 09, 2021"
39,Offer Withdrawn,4943,,,,"May 17, 2021"
40,Offered,4943,,,"24.90Ξ ($107,318)","May 12, 2021"
41,Offered,4943,,,"25.50Ξ ($101,309)","May 11, 2021"
42,Offered,4943,,,"25.67Ξ ($100,128)","May 11, 2021"
43,Offered,4943,,,"26.67Ξ ($110,086)","May 10, 2021"
44,Offered,4943,,,"27.99Ξ ($115,477)","May 10, 2021"
45,Offered,4943,,,"28.90Ξ ($111,123)","May 08, 2021"
46,Offered,4943,,,"29.33Ξ ($104,070)","May 08, 2021"
47,Offered,4943,,,"29.67Ξ ($99,526)","May 05, 2021"
48,Offered,4943,,,"28.10Ξ ($97,617)","May 04, 2021"
49,Offered,4943,,,"28.67Ξ ($94,132)","May 03, 2021"
50,Offered,4943,,,"29Ξ ($91,913)","May 03, 2021"
51,Sold,4943,0x0e9aed,0xd3e2e7,"27.99Ξ ($89,334)","May 03, 2021"
52,Bid Withdrawn,4943,0xd3e2e7,,"26.67Ξ ($84,127)","May 03, 2021"
53,Bid,4943,0xd3e2e7,,"26.67Ξ ($84,127)","May 03, 2021"
54,Offered,4943,,,"27.99Ξ ($77,411)","May 01, 2021"
55,Offered,4943,,,"29.99Ξ ($69,663)","Apr 20, 2021"
56,Sold,4943,pablopun…,0x0e9aed,"25.50Ξ ($53,234)","Apr 20, 2021"
57,Offered,4943,,,"25.50Ξ ($53,234)","Apr 20, 2021"
58,Offer Withdrawn,4943,,,,"Jan 23, 2021"
59,Bid,4943,Alexx72,,0.04Ξ ($24),"Dec 05, 2020"
60,Offered,4943,,,"15Ξ ($5,191)","Sep 24, 2020"
61,Offered,4943,,,"11Ξ ($3,952)","Sep 13, 2020"
62,Offered,4943,,,"6.50Ξ ($1,580)","Jun 04, 2020"
63,Offered,4943,,,"7Ξ ($1,514)","May 28, 2020"
64,Bid,4943,LoveArtH…,,<0.01Ξ ($2),"May 11, 2019"
65,Bid,4943,0x624394,,<0.01Ξ ($0),"Nov 20, 2018"
66,Bid,4943,0x07f537,,<0.01Ξ ($1),"Aug 04, 2018"
67,Transfer,4943,0xd8e806,pablopun…,,"Jun 12, 2018"
68,Bid,4943,market,,<0.01Ξ ($1),"May 22, 2018"
69,Bid Withdrawn,4943,Dude_Nak…,,0.20Ξ ($77),"Apr 02, 2018"
70,Bid,4943,Dude_Nak…,,0.20Ξ ($109),"Mar 23, 2018"
71,Offered,4943,,,0.30Ξ ($345),"Jan 20, 2018"
72,Offer Withdrawn,4943,,,,"Dec 13, 2017"
73,Offered,4943,,,0.25Ξ ($72),"Sep 23, 2017"
74,Bid Withdrawn,4943,0x459c13,,0.10Ξ ($30),"Aug 13, 2017"
75,Bid,4943,0x459c13,,0.10Ξ ($30),"Aug 08, 2017"
76,Offer Withdrawn,4943,,,,"Jul 26, 2017"
77,Offered,4943,,,0.69Ξ ($140),"Jul 26, 2017"
78,Bid,4943,0x076f72,,<0.01Ξ ($0),"Jul 25, 2017"
79,Sold,4943,Hemba,0xd8e806,0.45Ξ ($92),"Jul 13, 2017"
80,Offered,4943,,,0.45Ξ ($86),"Jul 11, 2017"
81,Claimed,4943,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,4944,0x44f2d4,,0.04Ξ ($8),"May 11, 2019"
1,Bid,4944,0x44f2d4,,0.04Ξ ($16),"Aug 06, 2018"
2,Bid,4944,0xad7be4,,<0.01Ξ ($3),"Dec 04, 2017"
3,Claimed,4944,,0xcc7c33,,"Jun 23, 2017"
0,Bid Withdrawn,4945,point-gr…,,"55Ξ ($172,687)","Aug 22, 2021"
1,Sold,4945,sunfire.…,0xe20388,"60Ξ ($188,386)","Aug 22, 2021"
2,Bid,4945,point-gr…,,"55Ξ ($180,122)","Aug 21, 2021"
3,Bid,4945,0xc926dd,,"53.35Ξ ($175,817)","Aug 21, 2021"
4,Bid Withdrawn,4945,0xd491e8,,"50Ξ ($162,880)","Aug 20, 2021"
5,Bid,4945,0xd491e8,,"50Ξ ($161,253)","Aug 20, 2021"
6,Offered,4945,,,"60Ξ ($191,127)","Aug 17, 2021"
7,Offered,4945,,,"67Ξ ($202,283)","Aug 09, 2021"
8,Offered,4945,,,"77Ξ ($222,062)","Aug 06, 2021"
9,Offered,4945,,,"92Ξ ($255,042)","Aug 06, 2021"
10,Offered,4945,,,"77Ξ ($217,606)","Aug 05, 2021"
11,Offered,4945,,,"69Ξ ($179,536)","Aug 01, 2021"
12,Offer Withdrawn,4945,,,,"Jul 31, 2021"
13,Offered,4945,,,"42Ξ ($102,557)","Jul 30, 2021"
14,Sold,4945,0xe3bf86,sunfire.…,"19.99Ξ ($37,012)","Jun 25, 2021"
15,Offered,4945,,,"19.99Ξ ($51,890)","Jun 15, 2021"
16,Offer Withdrawn,4945,,,,"Jun 02, 2021"
17,Offered,4945,,,"22.99Ξ ($63,558)","May 26, 2021"
18,Offered,4945,,,"24.99Ξ ($65,610)","May 19, 2021"
19,Offered,4945,,,"26.25Ξ ($102,012)","May 09, 2021"
20,Offer Withdrawn,4945,,,,"May 07, 2021"
21,Offered,4945,,,"26.99Ξ ($94,712)","May 06, 2021"
22,Bid Withdrawn,4945,0xf3b0f4,,"25.25Ξ ($84,029)","May 04, 2021"
23,Bid,4945,0xf3b0f4,,"25.25Ξ ($86,874)","May 04, 2021"
24,Offered,4945,,,"27.99Ξ ($96,301)","May 04, 2021"
25,Offered,4945,,,"30Ξ ($98,512)","May 03, 2021"
26,Offered,4945,,,"30.99Ξ ($90,724)","May 02, 2021"
27,Offered,4945,,,"32Ξ ($85,482)","Apr 27, 2021"
28,Offered,4945,,,"33Ξ ($73,565)","Apr 24, 2021"
29,Offered,4945,,,"35Ξ ($85,497)","Apr 21, 2021"
30,Offer Withdrawn,4945,,,,"Apr 18, 2021"
31,Offered,4945,,,"36.99Ξ ($86,392)","Apr 17, 2021"
32,Offered,4945,,,"39.99Ξ ($98,677)","Apr 15, 2021"
33,Transfer,4945,0xf3016b,0xe3bf86,,"Apr 13, 2021"
34,Sold,4945,0xaf812e,0xf3016b,"30Ξ ($68,992)","Apr 13, 2021"
35,Offered,4945,,,"30Ξ ($68,992)","Apr 13, 2021"
36,Offered,4945,,,"75Ξ ($153,587)","Apr 08, 2021"
37,Offered,4945,,,"50Ξ ($103,194)","Apr 08, 2021"
38,Sold,4945,👨🏻‍🌾.…,0xaf812e,"25Ξ ($51,597)","Apr 08, 2021"
39,Bid Withdrawn,4945,chaoscon…,,"20Ξ ($40,909)","Apr 08, 2021"
40,Bid,4945,chaoscon…,,"20Ξ ($39,922)","Apr 07, 2021"
41,Offered,4945,,,"25Ξ ($49,551)","Apr 07, 2021"
42,Offered,4945,,,"40Ξ ($83,425)","Apr 06, 2021"
43,Offered,4945,,,"50Ξ ($102,186)","Apr 05, 2021"
44,Offered,4945,,,"500Ξ ($908,075)","Mar 12, 2021"
45,Offered,4945,,,"85Ξ ($124,958)","Feb 26, 2021"
46,Sold,4945,0x07c5ea,👨🏻‍🌾.…,"14.75Ξ ($26,824)","Feb 14, 2021"
47,Offered,4945,,,"14.75Ξ ($26,615)","Feb 14, 2021"
48,Transfer,4945,0x86f161,0x07c5ea,,"Feb 13, 2021"
49,Transfer,4945,0x34e801,0x86f161,,"Feb 11, 2021"
50,Sold,4945,Deeze,0x34e801,"8.99Ξ ($11,834)","Feb 01, 2021"
