,Type,Punk,From,To,Amount,Txn
3,Claimed,7382,,0x48db19,,"Jun 23, 2017"
0,Transfer,7383,tonyherr…,0x97ad15,,"Aug 26, 2021"
1,Sold,7383,MBK,tonyherr…,"7.25Ξ ($11,314)","Feb 03, 2021"
2,Offered,7383,,,"7.25Ξ ($9,782)","Jan 30, 2021"
3,Offered,7383,,,"12.99Ξ ($16,082)","Jan 18, 2021"
4,Offered,7383,,,"7.25Ξ ($7,116)","Jan 11, 2021"
5,(Unwrap),7383,WrappedC…,MBK,,"Jan 11, 2021"
6,(Wrap),7383,0x993019,WrappedC…,,"Oct 10, 2020"
7,Transfer,7383,MBK,0x993019,,"Oct 10, 2020"
8,Offered,7383,,,"5.25Ξ ($1,907)","Oct 09, 2020"
9,Offered,7383,,,"6Ξ ($2,167)","Oct 09, 2020"
10,Offered,7383,,,"6.25Ξ ($2,131)","Oct 08, 2020"
11,Offered,7383,,,"12Ξ ($4,243)","Oct 04, 2020"
12,(Unwrap),7383,WrappedC…,MBK,,"Oct 04, 2020"
13,(Wrap),7383,0x993019,WrappedC…,,"Sep 28, 2020"
14,Transfer,7383,MBK,0x993019,,"Sep 28, 2020"
15,Offered,7383,,,"8Ξ ($2,768)","Sep 24, 2020"
16,Offer Withdrawn,7383,,,,"Sep 24, 2020"
17,Offered,7383,,,"4.49Ξ ($1,647)","Sep 15, 2020"
18,Sold,7383,Hemba,MBK,1.50Ξ ($330),"May 29, 2020"
19,Offered,7383,,,1.50Ξ ($331),"May 29, 2020"
20,Claimed,7383,,Hemba,,"Jun 23, 2017"
0,Bid,7384,0xcf533a,,0.10Ξ ($168),"Feb 06, 2021"
1,Sold,7384,Hemba,0x5071f6,1.22Ξ ($252),"May 17, 2020"
2,Offered,7384,,,1.22Ξ ($215),"Jan 19, 2020"
3,Offer Withdrawn,7384,,,,"Jan 04, 2020"
4,Offered,7384,,,0.99Ξ ($189),"Jul 11, 2017"
5,Claimed,7384,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,7385,0x8133a5,,0.20Ξ ($36),"Sep 03, 2019"
1,Sold,7385,0x00d7c9,0xa9c09f,0.25Ξ ($45),"Sep 02, 2019"
2,Bid,7385,0x8133a5,,0.20Ξ ($34),"Sep 01, 2019"
3,Offered,7385,,,0.25Ξ ($43),"Sep 01, 2019"
4,Offered,7385,,,0.50Ξ ($153),"Jul 07, 2019"
5,Claimed,7385,,0x00d7c9,,"Jun 23, 2017"
0,Offered,7386,,,888.80Ξ ($2.87M),"Aug 28, 2021"
1,Offer Withdrawn,7386,,,,"Aug 23, 2021"
2,Offered,7386,,,500Ξ ($1.67M),"Aug 23, 2021"
3,Offered,7386,,,"144.44Ξ ($388,151)","Aug 04, 2021"
4,Offer Withdrawn,7386,,,,"Jul 31, 2021"
5,Bid Withdrawn,7386,0x85e2b5,,"35Ξ ($73,972)","Apr 05, 2021"
6,Bid,7386,0x85e2b5,,"35Ξ ($70,589)","Apr 04, 2021"
7,Offered,7386,,,"99Ξ ($182,916)","Mar 20, 2021"
8,Sold,7386,neffnet.…,0x65b1b9,"32Ξ ($57,543)","Mar 12, 2021"
9,Bid,7386,0x65b1b9,,"32Ξ ($57,805)","Mar 11, 2021"
10,Offered,7386,,,"111.11Ξ ($180,552)","Feb 25, 2021"
11,Bid Withdrawn,7386,0xdcf227,,"5.50Ξ ($9,059)","Feb 03, 2021"
12,Bid,7386,0xdcf227,,"5.50Ξ ($7,549)","Feb 02, 2021"
13,Bid,7386,CPyrc,,"5Ξ ($6,639)","Feb 01, 2021"
14,Bid,7386,0xdcf227,,"4.75Ξ ($6,156)","Jan 31, 2021"
15,Bid Withdrawn,7386,0x09d408,,"4.50Ξ ($6,086)","Jan 31, 2021"
16,Bid,7386,0x09d408,,"4.50Ξ ($6,084)","Jan 31, 2021"
17,Bid,7386,0x4e0030,,"2Ξ ($2,741)","Jan 31, 2021"
18,Bid Withdrawn,7386,0xe369a8,,"2Ξ ($2,735)","Jan 31, 2021"
19,Bid,7386,0xe369a8,,"2Ξ ($2,708)","Jan 30, 2021"
20,Bid Withdrawn,7386,CPyrc,,"4.40Ξ ($5,958)","Jan 30, 2021"
21,Bid,7386,CPyrc,,"4.40Ξ ($6,009)","Jan 30, 2021"
22,Bid,7386,0x4e0030,,"4.20Ξ ($5,622)","Jan 30, 2021"
23,Bid,7386,CPyrc,,"4Ξ ($5,375)","Jan 30, 2021"
24,Bid,7386,0xe369a8,,"2.50Ξ ($3,372)","Jan 30, 2021"
25,Bid,7386,0x4e0030,,"2Ξ ($2,678)","Jan 30, 2021"
26,Bid,7386,MantaXR,,"1.80Ξ ($2,419)","Jan 30, 2021"
27,Bid,7386,0x7f3560,,"1.73Ξ ($2,325)","Jan 30, 2021"
28,Bid,7386,MantaXR,,"1.70Ξ ($2,290)","Jan 30, 2021"
29,Bid,7386,0x67e095,,"1.50Ξ ($2,015)","Jan 30, 2021"
30,Bid,7386,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 17, 2020"
31,Claimed,7386,,neffnet.…,,"Jun 23, 2017"
0,(Unwrap),7387,WrappedC…,CryptoEa…,,"May 04, 2021"
1,Sold,7387,j1mmy,friskynf…,1.90Ξ ($730),"Sep 20, 2020"
2,Sold,7387,Sylveste…,j1mmy,<0.01Ξ ($<0.01),"Sep 17, 2020"
3,(Wrap),7387,0x2b779f,WrappedC…,,"Sep 11, 2020"
4,Transfer,7387,Sylveste…,0x2b779f,,"Sep 11, 2020"
5,Sold,7387,0x48db19,Sylveste…,1.45Ξ ($534),"Sep 11, 2020"
6,Offered,7387,,,1.45Ξ ($564),"Aug 08, 2020"
7,Claimed,7387,,0x48db19,,"Jun 23, 2017"
0,Bid Withdrawn,7388,0x3d9d40,,"79Ξ ($297,079)","Sep 02, 2021"
1,Bid,7388,0x3d9d40,,"79Ξ ($297,482)","Sep 01, 2021"
2,Bid Withdrawn,7388,0x5b1e78,,"40Ξ ($148,098)","Sep 01, 2021"
3,Bid,7388,0x5b1e78,,"40Ξ ($148,098)","Sep 01, 2021"
4,Transfer,7388,metam.et…,0xad4d70,,"Aug 10, 2021"
5,Offer Withdrawn,7388,,,,"Aug 01, 2021"
6,Offered,7388,,,"50Ξ ($129,140)","Apr 22, 2021"
7,Sold,7388,anonymou…,metam.et…,"23.75Ξ ($52,558)","Apr 13, 2021"
8,Bid Withdrawn,7388,metam.et…,,"22.50Ξ ($49,792)","Apr 13, 2021"
9,Bid,7388,metam.et…,,"22.50Ξ ($49,792)","Apr 13, 2021"
10,Offered,7388,,,"23.75Ξ ($50,399)","Apr 12, 2021"
11,Offered,7388,,,"24.88Ξ ($53,261)","Apr 12, 2021"
12,Sold,7388,0xbff231,anonymou…,"15.99Ξ ($33,163)","Apr 06, 2021"
13,Bid Withdrawn,7388,0xd3e2e7,,"14.67Ξ ($30,441)","Apr 04, 2021"
14,Offered,7388,,,"15.99Ξ ($33,042)","Apr 04, 2021"
15,Bid,7388,0xd3e2e7,,"14.67Ξ ($30,507)","Apr 04, 2021"
16,Offered,7388,,,"16.50Ξ ($35,213)","Apr 03, 2021"
17,Offered,7388,,,"17.50Ξ ($33,772)","Apr 01, 2021"
18,Offered,7388,,,"17.99Ξ ($34,291)","Mar 31, 2021"
19,Bid Withdrawn,7388,0x27d5e1,,"17.50Ξ ($31,655)","Mar 31, 2021"
20,Bid,7388,0x27d5e1,,"17.50Ξ ($31,612)","Mar 31, 2021"
21,Bid Withdrawn,7388,0x62bdc6,,"14.51Ξ ($26,816)","Mar 31, 2021"
22,Offered,7388,,,"18.99Ξ ($35,000)","Mar 30, 2021"
23,Sold,7388,0x0642f6,0xbff231,"15.50Ξ ($28,603)","Mar 30, 2021"
24,Bid,7388,0x62bdc6,,"14.51Ξ ($26,776)","Mar 30, 2021"
25,Bid,7388,wookie.e…,,"14.50Ξ ($26,758)","Mar 30, 2021"
26,Bid,7388,0x62bdc6,,"14.40Ξ ($26,573)","Mar 30, 2021"
27,Bid,7388,wookie.e…,,"14.30Ξ ($26,389)","Mar 30, 2021"
28,Offered,7388,,,"15.50Ξ ($28,603)","Mar 30, 2021"
29,Offered,7388,,,"38.68Ξ ($71,036)","Mar 30, 2021"
30,Claimed,7388,,0x0642f6,,"Jun 23, 2017"
0,Offer Withdrawn,7389,,,,"Aug 22, 2021"
1,Offered,7389,,,"185Ξ ($564,999)","Aug 07, 2021"
2,Offered,7389,,,"145Ξ ($421,995)","Aug 06, 2021"
3,Offered,7389,,,"125Ξ ($346,525)","Aug 06, 2021"
4,Bid Withdrawn,7389,0xf3016b,,"71Ξ ($196,191)","Aug 06, 2021"
5,Bid,7389,0xf3016b,,"71Ξ ($200,124)","Aug 05, 2021"
6,Bid Withdrawn,7389,0xf3b0f4,,"39.20Ξ ($99,973)","Aug 03, 2021"
7,Bid,7389,0xf3b0f4,,"39.20Ξ ($103,658)","Aug 02, 2021"
8,Bid Withdrawn,7389,0x4f65e5,,"21Ξ ($38,242)","Jun 22, 2021"
9,Sold,7389,0xf1ad94,rmr.eth,"25Ξ ($60,271)","Jun 08, 2021"
10,Bid,7389,0x4f65e5,,"21Ξ ($52,988)","Jun 08, 2021"
11,Bid Withdrawn,7389,0x4f65e5,,"20Ξ ($50,465)","Jun 08, 2021"
12,Offered,7389,,,"25Ξ ($71,041)","Jun 07, 2021"
13,Bid,7389,0x4f65e5,,"20Ξ ($52,402)","Jun 04, 2021"
14,Bid Withdrawn,7389,0x876878,,"19Ξ ($47,995)","May 29, 2021"
15,Bid,7389,0x876878,,"19Ξ ($48,177)","May 25, 2021"
16,Claimed,7389,,0xf1ad94,,"Jun 23, 2017"
0,Sold,7390,pablopun…,0x_NFT,"6Ξ ($2,176)","Sep 28, 2020"
1,Offered,7390,,,"6Ξ ($2,076)","Sep 24, 2020"
2,Offered,7390,,,"4Ξ ($1,437)","Sep 13, 2020"
3,Offered,7390,,,2Ξ ($433),"May 28, 2020"
4,Transfer,7390,0xd8e806,pablopun…,,"Jun 12, 2018"
5,Offered,7390,,,0.17Ξ ($196),"Jan 20, 2018"
6,Offer Withdrawn,7390,,,,"Dec 13, 2017"
7,Offered,7390,,,0.22Ξ ($66),"Aug 16, 2017"
8,Offer Withdrawn,7390,,,,"Aug 14, 2017"
9,Offered,7390,,,0.20Ξ ($62),"Aug 12, 2017"
10,Offer Withdrawn,7390,,,,"Jul 13, 2017"
11,Offered,7390,,,0.80Ξ ($164),"Jul 13, 2017"
12,Sold,7390,Hemba,0xd8e806,0.40Ξ ($82),"Jul 13, 2017"
13,Offered,7390,,,0.40Ξ ($76),"Jul 11, 2017"
14,Claimed,7390,,Hemba,,"Jun 23, 2017"
0,Transfer,7391,0x5ea968,gary.vee…,,"Aug 13, 2021"
1,Sold,7391,0x1da533,0x5ea968,"14Ξ ($24,862)","Feb 17, 2021"
2,Offered,7391,,0x5ea968,"14Ξ ($24,862)","Feb 17, 2021"
3,Offer Withdrawn,7391,,,,"Feb 16, 2021"
4,Offered,7391,,,"14Ξ ($24,082)","Feb 15, 2021"
5,Offer Withdrawn,7391,,,,"Feb 15, 2021"
6,Offered,7391,,,"11Ξ ($18,921)","Feb 15, 2021"
7,Transfer,7391,DANNY,0x1da533,,"Jun 02, 2020"
8,Sold,7391,Hemba,DANNY,1.35Ξ ($292),"May 18, 2020"
9,Offered,7391,,,1.35Ξ ($221),"Jan 26, 2020"
10,Transfer,7391,0x45055c,Hemba,,"Jun 28, 2017"
11,Claimed,7391,,0x45055c,,"Jun 23, 2017"
0,Sold,7392,0x471ccd,0x071920,"53.48Ξ ($179,305)","Aug 23, 2021"
1,Offered,7392,,,"53.48Ξ ($175,316)","Aug 21, 2021"
2,Offer Withdrawn,7392,,,,"Aug 21, 2021"
3,Bid Withdrawn,7392,🖕🖕🖕.e…,,"48Ξ ($157,728)","Aug 21, 2021"
4,Bid,7392,🖕🖕🖕.e…,,"48Ξ ($157,308)","Aug 21, 2021"
5,Offered,7392,,,"52.48Ξ ($171,990)","Aug 20, 2021"
6,Sold,7392,0x367829,0x471ccd,"49.30Ξ ($161,568)","Aug 20, 2021"
7,Bid,7392,0xf71212,,"47.50Ξ ($155,243)","Aug 20, 2021"
8,Bid Withdrawn,7392,0x76b31c,,"0.33Ξ ($1,060)","Aug 17, 2021"
9,Bid,7392,0x76b31c,,"0.33Ξ ($1,055)","Aug 17, 2021"
10,Offered,7392,,,"49.30Ξ ($163,417)","Aug 16, 2021"
11,Transfer,7392,0x853ec5,0x367829,,"Aug 15, 2021"
12,Transfer,7392,0x7e26ee,0x853ec5,,"Aug 15, 2021"
13,Sold,7392,0xcb58b8,0x7e26ee,"41.90Ξ ($136,348)","Aug 14, 2021"
14,Offered,7392,,,"41.90Ξ ($135,578)","Aug 14, 2021"
15,Bid Withdrawn,7392,0xf413af,,"40Ξ ($132,096)","Aug 14, 2021"
16,Bid,7392,0xf413af,,"40Ξ ($131,391)","Aug 13, 2021"
17,Offered,7392,,,"43.90Ξ ($144,202)","Aug 13, 2021"
18,Offered,7392,,,"45.90Ξ ($140,614)","Aug 13, 2021"
19,Bid Withdrawn,7392,0x19b579,,"1Ξ ($3,122)","Aug 12, 2021"
20,Bid,7392,0x19b579,,"1Ξ ($3,121)","Aug 12, 2021"
21,Offered,7392,,,"46.90Ξ ($146,360)","Aug 12, 2021"
22,Transfer,7392,0x269616,0xcb58b8,,"Aug 12, 2021"
23,Sold,7392,ryley-to…,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
24,Offered,7392,,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
25,Transfer,7392,0x269616,ryley-to…,,"Jul 21, 2021"
26,Sold,7392,ryley-to…,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
27,Offered,7392,,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
28,Transfer,7392,0x269616,ryley-to…,,"Jul 21, 2021"
29,Sold,7392,ryley-to…,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
30,Offered,7392,,0x269616,0.00Ξ ($0.00),"Jul 21, 2021"
31,(Unwrap),7392,WrappedC…,ryley-to…,,"Jul 21, 2021"
32,(Wrap),7392,0x7c36cb,WrappedC…,,"May 03, 2021"
33,Transfer,7392,0x5b9454,0x7c36cb,,"May 03, 2021"
34,(Unwrap),7392,WrappedC…,0x5b9454,,"May 03, 2021"
35,Bid Withdrawn,7392,0x13816f,,"12.25Ξ ($18,319)","Feb 26, 2021"
36,(Wrap),7392,0x3f4ba6,WrappedC…,,"Feb 21, 2021"
37,Transfer,7392,charley,0x3f4ba6,,"Feb 21, 2021"
38,Sold,7392,crazyrab…,charley,"15Ξ ($29,039)","Feb 21, 2021"
39,Bid,7392,0x13816f,,"12.25Ξ ($23,693)","Feb 21, 2021"
40,Offered,7392,,,"15Ξ ($24,580)","Feb 03, 2021"
41,Transfer,7392,0xcbdde8,crazyrab…,,"Jan 17, 2021"
42,Offered,7392,,,"8Ξ ($3,899)","Nov 18, 2020"
43,Transfer,7392,KittyGr_…,0xcbdde8,,"Oct 10, 2020"
44,Sold,7392,itsfine,KittyGr_…,"4.95Ξ ($1,804)","Oct 09, 2020"
45,Offered,7392,,,"4.95Ξ ($1,684)","Oct 07, 2020"
46,Offered,7392,,,"7.80Ξ ($2,783)","Sep 30, 2020"
47,Sold,7392,Korniej,itsfine,"3.50Ξ ($1,237)","Sep 26, 2020"
48,Offered,7392,,,"3.50Ξ ($1,229)","Sep 24, 2020"
49,(Unwrap),7392,WrappedC…,Korniej,,"Sep 24, 2020"
50,(Wrap),7392,0x8d66f3,WrappedC…,,"Sep 23, 2020"
51,Transfer,7392,Korniej,0x8d66f3,,"Sep 23, 2020"
52,Sold,7392,0x374bd1,Korniej,"3Ξ ($1,037)","Sep 21, 2020"
53,Offered,7392,,,3Ξ ($737),"May 23, 2019"
54,Sold,7392,0xe45df5,0x374bd1,1.23Ξ ($299),"May 22, 2019"
55,Offered,7392,,,1.23Ξ ($253),"Jul 13, 2017"
56,Sold,7392,0x677b43,0xe45df5,1.11Ξ ($228),"Jul 13, 2017"
57,Offered,7392,,,1.11Ξ ($228),"Jul 13, 2017"
58,Sold,7392,Hemba,0x677b43,0.40Ξ ($82),"Jul 13, 2017"
59,Offered,7392,,,0.40Ξ ($76),"Jul 11, 2017"
60,Claimed,7392,,Hemba,,"Jun 23, 2017"
0,Transfer,7393,0xcbd482,0x577ebc,,"Jan 31, 2021"
1,Bid Withdrawn,7393,0xa78efe,,0.04Ξ ($48),"Jan 17, 2021"
2,Bid,7393,0xa78efe,,0.04Ξ ($48),"Jan 17, 2021"
3,Claimed,7393,,0xcbd482,,"Jun 23, 2017"
0,Transfer,7394,0x45c74a,0xd5b171,,"Jan 14, 2021"
1,Claimed,7394,,0x45c74a,,"Jun 23, 2017"
0,Bid,7395,0x90df13,,0.20Ξ ($527),"Apr 27, 2021"
1,Transfer,7395,sov,sov.eth,,"Apr 25, 2021"
2,Sold,7395,0xbc081c,sov,0.15Ξ ($44),"Sep 29, 2017"
3,Offered,7395,,,0.15Ξ ($39),"Sep 21, 2017"
4,Transfer,7395,metakid,0xbc081c,,"Sep 20, 2017"
5,Claimed,7395,,metakid,,"Jun 23, 2017"
0,Transfer,7396,sov,sov.eth,,"Apr 25, 2021"
1,Offer Withdrawn,7396,,,,"Oct 26, 2020"
2,Offered,7396,,,"25Ξ ($9,253)","Sep 20, 2020"
3,Sold,7396,0x00d7c9,sov,0.23Ξ ($47),"Jul 10, 2017"
4,Bid,7396,sov,,0.23Ξ ($47),"Jul 10, 2017"
5,Claimed,7396,,0x00d7c9,,"Jun 23, 2017"
0,Transfer,7397,0xcbd482,0x577ebc,,"Jan 31, 2021"
1,Bid Withdrawn,7397,MadMax,,"6Ξ ($7,320)","Jan 17, 2021"
2,Bid,7397,MadMax,,"6Ξ ($7,239)","Jan 17, 2021"
3,Bid,7397,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
4,Claimed,7397,,0xcbd482,,"Jun 23, 2017"
0,Transfer,7398,sov,sov.eth,,"Apr 25, 2021"
1,Sold,7398,0x00d7c9,sov,0.10Ξ ($30),"Oct 27, 2017"
2,Bid,7398,sov,,0.10Ξ ($30),"Oct 27, 2017"
3,Claimed,7398,,0x00d7c9,,"Jun 23, 2017"
0,Offer Withdrawn,7399,,,,"Aug 24, 2021"
1,Offered,7399,,,"130Ξ ($433,225)","Aug 24, 2021"
2,Bid Withdrawn,7399,0xf22d00,,"38Ξ ($98,083)","Aug 01, 2021"
3,Offer Withdrawn,7399,,,,"Aug 01, 2021"
4,Bid,7399,0xf22d00,,"38Ξ ($98,261)","Aug 01, 2021"
5,Bid Withdrawn,7399,peted.et…,,"25Ξ ($53,335)","Apr 12, 2021"
6,Offered,7399,,,"42Ξ ($89,870)","Apr 12, 2021"
7,Bid,7399,peted.et…,,"25Ξ ($53,645)","Apr 12, 2021"
8,Bid,7399,0xb4a8bf,,"21Ξ ($45,061)","Apr 12, 2021"
9,Offered,7399,,,"40Ξ ($75,014)","Mar 14, 2021"
10,Sold,7399,0xc272ed,0x024bcb,"15Ξ ($30,086)","Feb 20, 2021"
11,Offered,7399,,,"15Ξ ($30,119)","Feb 20, 2021"
12,Claimed,7399,,0xc272ed,,"Jun 23, 2017"
0,Transfer,7400,0x637532,0x51688c,,"Jun 01, 2019"
1,Transfer,7400,0x58164b,0x637532,,"May 10, 2019"
2,Claimed,7400,,0x58164b,,"Jun 23, 2017"
0,Sold,7401,0xd1e8b7,0x1bb772,"26.99Ξ ($88,758)","May 04, 2021"
1,Bid Withdrawn,7401,0x639baa,,"25Ξ ($84,905)","May 03, 2021"
2,Bid,7401,0x639baa,,"25Ξ ($84,905)","May 03, 2021"
3,Offered,7401,,,"26.99Ξ ($79,105)","May 02, 2021"
4,Bid Withdrawn,7401,Snowfro,,"30Ξ ($56,858)","Mar 14, 2021"
5,Bid,7401,Snowfro,,"30Ξ ($56,858)","Mar 14, 2021"
6,Sold,7401,ross_VRO…,0xd1e8b7,"23Ξ ($34,828)","Feb 27, 2021"
7,Offered,7401,,,"23Ξ ($33,471)","Feb 26, 2021"
8,Offer Withdrawn,7401,,,,"Feb 17, 2021"
9,Offer Withdrawn,7401,,,,"Feb 17, 2021"
10,Offered,7401,,,"13Ξ ($23,512)","Feb 14, 2021"
11,Offered,7401,,,"8.24Ξ ($10,959)","Jan 29, 2021"
12,Sold,7401,Deeze,ross_VRO…,"4.99Ξ ($6,242)","Jan 23, 2021"
13,Offered,7401,,,"4.99Ξ ($6,132)","Jan 22, 2021"
14,Offered,7401,,,"5.25Ξ ($6,307)","Jan 18, 2021"
15,Offered,7401,,,"5.87Ξ ($6,673)","Jan 15, 2021"
16,Offered,7401,,,"6.90Ξ ($7,754)","Jan 13, 2021"
17,Sold,7401,0x2fdacd,Deeze,"4.75Ξ ($5,252)","Jan 13, 2021"
18,Bid,7401,Deeze,,"4.75Ξ ($5,238)","Jan 13, 2021"
19,Bid,7401,OnlyToas…,,"4Ξ ($4,411)","Jan 13, 2021"
20,Bid,7401,TweetyPi…,,"3.50Ξ ($3,860)","Jan 13, 2021"
21,Bid,7401,OnlyToas…,,"3Ξ ($3,308)","Jan 13, 2021"
22,Claimed,7401,,0x2fdacd,,"Jun 23, 2017"
0,Offered,7402,,,"124Ξ ($488,980)","Sep 06, 2021"
1,Bid Withdrawn,7402,0x944f9f,,"95Ξ ($375,721)","Sep 06, 2021"
2,Sold,7402,0xda495c,0x289a0e,"103.50Ξ ($409,338)","Sep 06, 2021"
3,Bid,7402,0x944f9f,,"95Ξ ($375,721)","Sep 06, 2021"
4,Offered,7402,,,"103.50Ξ ($407,440)","Sep 06, 2021"
5,Offered,7402,,,650Ξ ($1.19M),"Mar 10, 2021"
6,Sold,7402,0x5f5df4,0xda495c,"20.50Ξ ($37,920)","Mar 10, 2021"
7,Offered,7402,,,"20.50Ξ ($37,760)","Mar 09, 2021"
8,Offered,7402,,,"22.50Ξ ($37,735)","Mar 07, 2021"
9,Transfer,7402,0xca8fe4,0x5f5df4,,"Mar 06, 2021"
10,Offered,7402,,,"26.49Ξ ($39,108)","Mar 05, 2021"
11,Transfer,7402,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
12,Claimed,7402,,0x00bd9f,,"Jun 23, 2017"
0,Bid Withdrawn,7403,0xedb7f3,,"1Ξ ($1,401)","Jan 29, 2021"
1,Bid,7403,0xedb7f3,,"1Ξ ($1,118)","Jan 12, 2021"
2,Bid Withdrawn,7403,Novo311,,0.75Ξ ($160),"May 03, 2020"
3,Bid,7403,Novo311,,0.75Ξ ($157),"Apr 29, 2020"
4,Bid,7403,Mr_0x,,0.40Ξ ($55),"Feb 28, 2019"
5,Bid Withdrawn,7403,trislit,,0.12Ξ ($28),"Oct 01, 2018"
6,Bid,7403,trislit,,0.12Ξ ($27),"Sep 20, 2018"
7,Bid Withdrawn,7403,dafky200…,,0.09Ξ ($60),"May 01, 2018"
8,Bid,7403,dafky200…,,0.09Ξ ($60),"Apr 30, 2018"
9,Bid Withdrawn,7403,dafky200…,,0.07Ξ ($47),"Apr 30, 2018"
10,Bid,7403,dafky200…,,0.07Ξ ($29),"Apr 10, 2018"
11,Bid,7403,0xd2dca8,,0.06Ξ ($26),"Apr 08, 2018"
12,Bid,7403,Nalesnik…,,0.06Ξ ($33),"Mar 20, 2018"
13,Sold,7403,0x585f98,0x7760e0,0.05Ξ ($65),"Jan 15, 2018"
14,Bid,7403,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
15,Claimed,7403,,0x585f98,,"Jun 23, 2017"
0,Sold,7404,0x099aa9,mzm.eth,"150Ξ ($483,677)","Aug 28, 2021"
1,Offered,7404,,,"150Ξ ($466,192)","Aug 27, 2021"
2,Offered,7404,,,"145Ξ ($451,923)","Aug 26, 2021"
3,Sold,7404,punkify.…,0x099aa9,"125Ξ ($387,682)","Aug 26, 2021"
4,Bid,7404,0x099aa9,,"125Ξ ($402,497)","Aug 25, 2021"
5,Bid Withdrawn,7404,0x099aa9,,"100Ξ ($331,460)","Aug 24, 2021"
6,Bid,7404,0x099aa9,,"100Ξ ($330,646)","Aug 24, 2021"
7,Offered,7404,,,"149.99Ξ ($498,664)","Aug 23, 2021"
8,Sold,7404,0xdd23ab,punkify.…,"75Ξ ($249,349)","Aug 23, 2021"
9,Offered,7404,,,"75Ξ ($250,031)","Aug 23, 2021"
10,Sold,7404,0xc386a7,0xdd23ab,"63Ξ ($210,005)","Aug 23, 2021"
11,Offered,7404,,,"63Ξ ($189,919)","Aug 18, 2021"
12,Sold,7404,obvio.et…,0xc386a7,"49Ξ ($149,664)","Aug 17, 2021"
13,Offered,7404,,,"49Ξ ($160,730)","Aug 17, 2021"
14,Offered,7404,,,"51.90Ξ ($163,249)","Aug 17, 2021"
15,Offered,7404,,,"52.90Ξ ($169,279)","Aug 17, 2021"
16,Offered,7404,,,"63.21Ξ ($199,912)","Aug 15, 2021"
17,Offered,7404,,,"64Ξ ($202,410)","Aug 15, 2021"
18,Offered,7404,,,"147Ξ ($380,132)","Aug 02, 2021"
19,Offered,7404,,,461Ξ ($1.19M),"Aug 01, 2021"
20,Sold,7404,0x38977b,obvio.et…,"46Ξ ($118,948)","Aug 01, 2021"
21,Offered,7404,,,"46Ξ ($113,276)","Jul 31, 2021"
22,Offer Withdrawn,7404,,,,"Jul 30, 2021"
23,Offered,7404,,,"36Ξ ($82,548)","Jul 29, 2021"
24,Offer Withdrawn,7404,,,,"Jul 19, 2021"
25,Offered,7404,,,"50Ξ ($110,889)","Jul 03, 2021"
26,Offer Withdrawn,7404,,,,"Jun 30, 2021"
27,Offered,7404,,,"40Ξ ($93,627)","Jun 13, 2021"
28,(Unwrap),7404,WrappedC…,0x38977b,,"Jun 08, 2021"
29,(Wrap),7404,0xbb712e,WrappedC…,,"Jun 08, 2021"
30,Transfer,7404,0x38977b,0xbb712e,,"Jun 08, 2021"
31,Sold,7404,0xa6e156,0x38977b,"18Ξ ($43,470)","May 29, 2021"
32,Offered,7404,,,"18Ξ ($45,047)","May 29, 2021"
33,Offer Withdrawn,7404,,,,"May 06, 2021"
34,Offered,7404,,,"27Ξ ($90,125)","May 05, 2021"
35,Transfer,7404,0x19f233,0xa6e156,,"May 03, 2021"
36,Offer Withdrawn,7404,,,,"Apr 24, 2021"
37,Offered,7404,,,"25Ξ ($59,043)","Apr 23, 2021"
38,Offer Withdrawn,7404,,,,"Apr 15, 2021"
39,Offered,7404,,,"37Ξ ($90,905)","Apr 15, 2021"
40,Offered,7404,,,"33Ξ ($81,077)","Apr 15, 2021"
41,Offer Withdrawn,7404,,,,"Mar 19, 2021"
42,Offered,7404,,,"27.37Ξ ($49,985)","Mar 19, 2021"
43,Offer Withdrawn,7404,,,,"Mar 09, 2021"
44,Offered,7404,,,"27Ξ ($44,781)","Mar 07, 2021"
45,Offer Withdrawn,7404,,,,"Mar 06, 2021"
46,Offered,7404,,,"26Ξ ($39,672)","Mar 04, 2021"
47,Offered,7404,,,"30Ξ ($47,732)","Mar 03, 2021"
48,Offered,7404,,,"27Ξ ($43,136)","Mar 03, 2021"
49,Claimed,7404,,0x19f233,,"Jun 23, 2017"
0,Sold,7405,alphab.e…,0x535278,"30Ξ ($53,547)","Mar 12, 2021"
1,Offered,7405,,,"30Ξ ($45,776)","Mar 04, 2021"
2,Bid Withdrawn,7405,0xca37d8,,"25Ξ ($39,372)","Mar 02, 2021"
3,Bid,7405,0xca37d8,,"25Ξ ($38,957)","Mar 02, 2021"
4,Offered,7405,,,"28Ξ ($37,747)","Feb 28, 2021"
5,Sold,7405,0x22ff03,alphab.e…,"21.98Ξ ($29,632)","Feb 28, 2021"
6,Offered,7405,,,"21.98Ξ ($29,632)","Feb 28, 2021"
