,etherscan,opensea,owned,ethereums_spent,dollar_spent,ethereums_earned,dollar_earned,First_punk,Last_punk
733,0x8d80da,0,2,61.49,217656.0,0.0,0.0,"Jul 16, 2021","Jul 16, 2021"
734,0x73ee16,0,2,49.5,175215.0,0.0,0.0,"Feb 22, 2021","Feb 22, 2021"
735,0x592449,0,2,0.0,0.0,0.0,0.0,none,none
736,0xc9d483,0,2,6.0,21238.0,0.0,0.0,"Feb 8, 2021","Mar 7, 2021"
737,0x1c0511,0,2,136.39,482780.0,177.0,626527.0,"Jun 25, 2021","Jul 31, 2021"
738,0x2a2efc,0,2,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
739,0x9acbb5,0,2,46.89,165977.0,0.0,0.0,"Mar 12, 2021","Mar 12, 2021"
740,0xa4288b,0,2,0.0,0.0,150.0,530955.0,"Apr 13, 2021","Apr 13, 2021"
741,0xe9c636,0,2,0.0,0.0,0.0,0.0,none,none
742,0x65b1b9,0,2,474.62,1680000.0,690.52,2440000.0,"Mar 11, 2021","Aug 1, 2021"
743,0xfe61b0,0,2,0.0,0.0,21.0,74334.0,"Mar 22, 2021","Mar 22, 2021"
744,0x4e84a9,0,2,41.05,145305.0,0.0,0.0,"Mar 11, 2021","Mar 24, 2021"
745,0x338fd1,0,2,131.7,466178.0,159.39,564193.0,"Apr 8, 2021","Jul 16, 2021"
746,0xf94225,1,2,22.95,81236.0,109.6,387951.0,"Sep 10, 2020","Sep 18, 2020"
747,0xd35b39,0,2,55.8,197515.0,0.0,0.0,"Jun 17, 2021","Jul 31, 2021"
748,0xc8b362,0,2,0.0,0.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
749,0x6b6ae8,0,2,0.0,0.0,0.0,0.0,none,none
750,0x274a8b,0,2,2.25,7964.0,0.0,0.0,"Sep 18, 2020","Oct 2, 2020"
751,0x2ab173,0,2,71.38,252664.0,22.25,78758.0,"Apr 20, 2021","Jul 15, 2021"
752,0x279818,0,2,83.0,293795.0,0.0,0.0,"Aug 2, 2021","Aug 6, 2021"
753,0x0f0173,0,2,0.0,0.0,0.0,0.0,"Jun 25, 2021","Jun 30, 2021"
754,0xcba7a8,0,2,253.99,899048.0,268.0,948640.0,"Aug 1, 2021","Aug 7, 2021"
755,0xb47e3c,0,2,0.0,0.0,0.0,0.0,"Apr 21, 2021","Apr 21, 2021"
756,0x1baec9,0,2,83.94,297122.0,95.0,336271.0,"Jul 22, 2021","Aug 4, 2021"
757,0xdc5556,0,2,104.0,368129.0,48.75,172560.0,"Mar 4, 2021","May 4, 2021"
758,0x1a1f33,0,2,114.95,406889.0,0.0,0.0,"Aug 1, 2021","Aug 24, 2021"
759,0x9c0a83,0,2,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
760,0xbcf489,0,2,41.5,146898.0,0.0,0.0,"Mar 11, 2021","Apr 22, 2021"
761,0x5ac996,0,2,134.59,476408.0,35.99,127394.0,"Feb 23, 2021","Feb 23, 2021"
762,0xbcb925,0,2,0.0,0.0,0.0,0.0,none,none
763,0xb10004,0,2,388.72,1380000.0,469.25,1660000.0,"Apr 3, 2021","Aug 9, 2021"
764,0x070c17,0,2,50.97,180419.0,0.0,0.0,"Apr 9, 2021","Apr 9, 2021"
765,0xbf9f5a,0,2,0.0,0.0,0.0,0.0,none,none
766,0xcd9474,0,2,155.0,548653.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
767,0x4d1f55,0,2,0.0,0.0,0.0,0.0,none,none
768,0xaa14c4,0,2,189.69,671446.0,49.0,173445.0,"Aug 23, 2021","Aug 23, 2021"
769,0x3b99bf,0,2,58.0,205303.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
770,0xb9f503,0,2,20.0,70794.0,0.0,0.0,"Apr 25, 2021","May 11, 2021"
771,0xaab694,0,2,50.0,176985.0,0.0,0.0,"Aug 9, 2021","Aug 23, 2021"
772,0x11438a,0,2,231.5,819441.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
773,0x3aa8bf,0,2,37.55,132916.0,0.0,0.0,"Feb 17, 2021","Feb 26, 2021"
774,0x694eda,0,2,98.68,349298.0,64.99,230045.0,"Apr 9, 2021","May 3, 2021"
775,0xa58ff1,0,2,379.4,1340000.0,338.99,1200000.0,"Mar 19, 2021","Aug 6, 2021"
776,0x0199f4,0,2,0.0,0.0,15.0,53095.0,"Feb 26, 2021","Mar 7, 2021"
777,0xa910fa,0,2,70.0,247779.0,0.0,0.0,"Mar 15, 2021","Mar 15, 2021"
778,0x5994cb,0,2,0.0,0.0,0.0,0.0,"Mar 15, 2021","Mar 21, 2021"
779,0x1a1824,0,2,53.99,191108.0,0.0,0.0,"Mar 15, 2021","Mar 17, 2021"
780,0x5711a8,0,2,65.0,230080.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
781,0x997eda,0,2,40.0,141588.0,0.0,0.0,"Jun 30, 2021","Jul 17, 2021"
782,0x283d4f,0,2,15.16,53662.0,0.0,0.0,"Feb 9, 2021","Feb 10, 2021"
783,0x00a8be,0,2,109.54,387739.0,0.0,0.0,"Aug 16, 2021","Aug 18, 2021"
784,0x5ca618,0,2,114.43,405048.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
785,0xc3c14f,0,2,347.0,1230000.0,0.0,0.0,none,none
786,0x0154d2,0,2,9.8,34689.0,0.0,0.0,"Sep 27, 2020","Mar 4, 2021"
787,0x327788,0,2,166.99,591094.0,105.6,373792.0,"Jul 12, 2021","Aug 13, 2021"
788,0x571c51,0,2,55.25,195568.0,0.0,0.0,"Aug 10, 2021","Aug 13, 2021"
789,0x3d0ad9,0,2,299.99,1060000.0,0.0,0.0,none,none
790,0x6cfe97,0,2,20.14,71290.0,0.0,0.0,"Feb 14, 2021","May 4, 2021"
791,0x033041,0,2,138.0,488479.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
792,0x701f37,0,2,1010.0,3580000.0,231.4,819087.0,"Jul 26, 2021","Jul 26, 2021"
793,0xc05490,1,2,68.97,244133.0,67.75,239815.0,"Feb 14, 2021","Feb 16, 2021"
794,0x11e13c,0,2,204.68,724506.0,99.0,350430.0,"Aug 10, 2021","Aug 24, 2021"
795,0x10e2cf,0,2,169.3,599271.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
796,0x40145f,0,2,48.0,169906.0,96.38,341156.0,"Apr 28, 2021","Aug 1, 2021"
797,0x11d1b5,0,2,0.0,0.0,0.0,0.0,none,none
798,0xa62da2,0,2,0.0,0.0,0.0,0.0,none,none
799,0x4c9da5,0,2,210.14,743833.0,91.0,322113.0,"Aug 21, 2021","Aug 21, 2021"
800,0x742117,0,2,197.86,700365.0,117.0,414145.0,"Mar 16, 2021","Aug 8, 2021"
801,0xa1f148,0,2,219.94,778522.0,121.69,430746.0,"Jul 24, 2021","Aug 23, 2021"
802,0x0e79c6,0,2,0.0,0.0,0.0,0.0,"May 7, 2021","May 7, 2021"
803,0x05b2ad,0,2,55.26,195604.0,0.0,0.0,"Jul 4, 2021","Aug 1, 2021"
804,0x0713a6,0,2,38.93,137801.0,189.34,670207.0,"May 7, 2020","May 10, 2020"
805,0xd7ed13,0,2,287.91,1020000.0,0.0,0.0,none,none
806,0x321efa,0,2,0.0,0.0,0.0,0.0,none,none
807,0x9a87a5,0,2,147.77,523061.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
808,0x968e01,0,2,0.0,0.0,56.75,200878.0,"Feb 25, 2021","Feb 25, 2021"
809,0xff70ec,0,2,791.33,2800000.0,54.04,191285.0,"Mar 25, 2021","Apr 12, 2021"
810,0x6ecb60,0,2,399.54,1410000.0,45.0,159286.0,"Jul 31, 2021","Aug 23, 2021"
811,0xe6c38d,0,2,24.99,88457.0,0.0,0.0,"Jul 17, 2021","Jul 17, 2021"
812,0x12fc65,0,2,36.5,129199.0,0.0,0.0,"Mar 24, 2021","May 12, 2021"
813,0x584075,0,2,224.0,792893.0,0.0,0.0,none,none
814,0xffe57f,0,2,46.25,163711.0,0.0,0.0,"Aug 6, 2021","Aug 15, 2021"
815,0x2f64b9,0,2,153.58,543627.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
816,0x7d65bb,0,2,205.0,725638.0,0.0,0.0,none,none
817,0xff43da,0,2,0.0,0.0,0.0,0.0,"Jun 6, 2021","Jun 6, 2021"
818,0x370cec,0,2,158.99,562777.0,0.0,0.0,"Jun 30, 2021","Aug 14, 2021"
819,0xe3bf86,0,2,503.84,1780000.0,294.0,1040000.0,"Mar 22, 2021","Jul 24, 2021"
820,0xe16df6,0,2,67.9,240346.0,0.0,0.0,"Jan 27, 2021","Jul 31, 2021"
821,0xbce3bd,1,2,1.19,4212.0,0.0,0.0,"Jan 17, 2020","Jan 17, 2020"
822,0x6ef237,0,2,407.23,1440000.0,227.0,803512.0,"Feb 11, 2021","Aug 21, 2021"
823,0x1fca36,0,2,128.0,453082.0,0.0,0.0,"Feb 27, 2021","Aug 4, 2021"
824,0x5b098b,0,2,44.32,156863.0,1270.0,4500000.0,"Jun 23, 2017","Nov 20, 2018"
825,0x113d75,0,2,270.24,956569.0,297.75,1050000.0,"Apr 1, 2021","Aug 23, 2021"
826,0x298f99,0,2,46.22,163605.0,0.0,0.0,"Mar 13, 2021","Mar 31, 2021"
827,0x289a0e,0,2,375.47,1330000.0,296.99,1050000.0,"Mar 14, 2021","Mar 14, 2021"
828,0x8884f2,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
829,0xf12d70,0,2,43.5,153977.0,0.0,0.0,"Feb 19, 2021","Feb 24, 2021"
830,0x050a3b,0,2,73.8,261230.0,141.28,500089.0,"Feb 21, 2021","Feb 21, 2021"
831,0x8ca246,0,2,287.0,1020000.0,0.0,0.0,none,none
832,0xcaf02c,0,2,154.99,548618.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
833,0x047d0c,0,2,320.0,1130000.0,0.0,0.0,none,none
834,0x730fde,0,2,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
835,0x989c7f,0,2,100.0,353970.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
836,0x8b1083,0,2,110.77,392093.0,0.0,0.0,"May 7, 2021","May 7, 2021"
837,0x7e23a0,1,2,41.93,148408.0,142.83,505579.0,"Oct 9, 2020","Oct 9, 2020"
838,0x28679a,0,2,48.98,173375.0,0.0,0.0,"Jul 22, 2021","Jul 29, 2021"
839,0x4cd2c4,0,2,0.0,0.0,0.0,0.0,none,none
840,0xeabf79,0,2,276.76,979647.0,0.0,0.0,none,none
841,0xe89664,0,2,0.0,0.0,0.0,0.0,none,none
842,0x1288e3,0,2,0.0,0.0,0.0,0.0,none,none
843,0x5fecf0,0,2,0.0,0.0,0.0,0.0,none,none
844,0xbd19b1,0,2,35.98,127358.0,0.0,0.0,"Feb 16, 2021","Apr 14, 2021"
845,0xdc7b5d,0,2,250.25,885810.0,200.0,707940.0,"Jul 31, 2021","Aug 22, 2021"
846,0x9616e3,0,2,334.0,1180000.0,0.0,0.0,none,none
847,0x83d66b,0,2,99.94,353758.0,0.0,0.0,"May 4, 2021","May 8, 2021"
848,0xdc546f,1,2,5.27,18647.0,0.0,0.0,"May 10, 2020","May 27, 2020"
849,0x5f3fb8,0,2,185.44,656402.0,0.0,0.0,"Aug 11, 2021","Aug 11, 2021"
850,0x0256c2,0,2,0.0,0.0,0.0,0.0,"Jul 22, 2021","Jul 22, 2021"
851,0x4ff055,0,2,0.0,0.0,0.0,0.0,none,none
852,0x739e2c,0,2,0.0,0.0,0.0,0.0,none,none
853,0xb386e7,0,2,0.0,0.0,0.0,0.0,none,none
854,0x7b1d4f,1,2,102.28,362041.0,258.0,913243.0,"Jan 1, 2020","Feb 3, 2021"
855,0xd1c441,0,2,302.0,1070000.0,0.0,0.0,none,none
856,0x8a4f86,0,2,0.0,0.0,16.0,56635.0,"Mar 6, 2021","Mar 6, 2021"
857,0x2cefb2,0,2,39.44,139606.0,0.0,0.0,"Jun 26, 2021","Jul 18, 2021"
858,0x9e69a9,0,2,49.96,176843.0,0.0,0.0,"Apr 21, 2021","Apr 30, 2021"
859,0x497059,0,2,791.2,2800000.0,1600.0,5660000.0,"Feb 21, 2021","Mar 4, 2021"
860,0x09d408,0,2,908.08,3210000.0,1450.0,5140000.0,"Feb 2, 2021","Aug 23, 2021"
861,0x0320e2,0,2,88.59,313582.0,0.0,0.0,"Aug 3, 2021","Aug 6, 2021"
862,0x030d7a,0,2,137.69,487381.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
863,0x324f6e,0,2,202.96,718418.0,244.21,864430.0,"Mar 22, 2021","Aug 1, 2021"
864,0x23f707,0,2,48.25,170791.0,0.0,0.0,"Mar 21, 2021","Mar 22, 2021"
865,0xf91c7f,0,2,0.0,0.0,0.0,0.0,"May 3, 2021","May 3, 2021"
866,0xe80547,0,2,0.0,0.0,0.0,0.0,"Dec 8, 2017","Dec 8, 2017"
867,0x517fe8,0,2,29.89,105802.0,16.49,58370.0,"Jan 26, 2021","Feb 19, 2021"
868,0x88d357,0,2,158.34,560476.0,0.0,0.0,"Mar 21, 2021","Aug 23, 2021"
869,0xc09b59,0,2,99.8,353262.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
870,0x023ef7,0,2,2050.0,7270000.0,2180.0,7700000.0,"May 3, 2021","Aug 23, 2021"
871,0xdcb485,0,2,0.0,0.0,0.0,0.0,"Aug 21, 2021","Aug 21, 2021"
872,0x8bf6ef,0,2,45.76,161977.0,18.0,63715.0,"Feb 18, 2021","Feb 20, 2021"
873,0xe4bbcb,0,2,324.95,1150000.0,300.0,1060000.0,"Jul 30, 2021","Jul 30, 2021"
874,0xd3450d,0,2,168.99,598174.0,0.0,0.0,none,none
875,0xbfd706,0,2,22.98,81342.0,0.0,0.0,"Feb 16, 2021","Feb 16, 2021"
876,0x10a2df,0,2,151.98,537964.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
877,0xbe8fe1,0,2,66.0,233620.0,0.0,0.0,"Jul 31, 2021","Aug 1, 2021"
878,0xcd2e96,0,2,104.8,370961.0,66.95,236983.0,"May 1, 2021","Jul 27, 2021"
879,0x42d2b7,0,2,0.0,0.0,0.0,0.0,"Jul 17, 2021","Jul 17, 2021"
880,0x9992db,0,2,66.99,237124.0,72.69,257301.0,"Aug 12, 2021","Aug 23, 2021"
881,0x46b4fa,0,2,17.52,62016.0,26.0,92032.0,"Feb 3, 2021","Feb 3, 2021"
882,0xedf7b6,0,2,19.3,68316.0,0.0,0.0,"Jan 14, 2021","May 3, 2021"
883,0x41d5c9,0,2,113.5,401756.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
884,0x6336fb,0,2,636.0,2250000.0,564.45,2000000.0,"Apr 2, 2021","Jul 31, 2021"
885,0x07ecd9,0,2,0.0,0.0,0.0,0.0,"May 12, 2021","Jun 25, 2021"
886,0x0c3195,1,2,0.7,2495.0,5.98,21167.0,"Dec 23, 2018","Feb 19, 2019"
887,0x8c0ff4,0,2,298.0,1050000.0,0.0,0.0,none,none
888,0x4a8b9e,0,2,5.9,20884.0,0.0,0.0,"Sep 24, 2020","Sep 24, 2020"
889,0x97916e,0,2,0.0,0.0,0.0,0.0,"Mar 15, 2021","Mar 15, 2021"
890,0x3d5569,0,2,235.79,834626.0,0.0,0.0,none,none
891,0xde03d3,0,2,0.35,1239.0,0.0,0.0,"Nov 13, 2018","Nov 13, 2018"
892,0x98949e,0,2,93.91,332413.0,0.0,0.0,"Aug 1, 2021","Aug 4, 2021"
893,0xa247f7,0,2,167.5,592900.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
894,0xf3b0f4,0,2,890.59,3150000.0,1040.0,3680000.0,"May 13, 2021","Aug 24, 2021"
895,0x618629,1,2,48.81,172773.0,477.5,1690000.0,"Feb 15, 2021","Mar 8, 2021"
896,0x0a846c,0,2,1440.0,5090000.0,1230.0,4340000.0,none,none
897,0xc72aed,0,2,42.5,150437.0,852.5,3020000.0,"Jan 7, 2021","Aug 23, 2021"
898,0xbd9b73,1,2,2.7,9557.0,0.0,0.0,"Nov 18, 2020","Mar 8, 2021"
899,0x944f9f,0,2,682.75,2420000.0,635.98,2250000.0,none,none
900,0x4b4f57,0,2,150.8,533787.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
901,0x58f187,0,2,0.69,2439.0,0.0,0.0,"Dec 23, 2017","Jan 14, 2018"
902,0xd1295f,0,2,332.5,1180000.0,238.0,842449.0,"Jul 14, 2021","Aug 23, 2021"
903,0xb52343,0,2,0.0,0.0,0.0,0.0,"May 2, 2021","May 2, 2021"
904,0x555301,0,2,44.0,155747.0,0.0,0.0,"Apr 22, 2021","Apr 22, 2021"
905,0x7d4c4d,0,2,172.25,609713.0,95.0,336271.0,"Jul 14, 2021","Jul 30, 2021"
906,0x99b57c,0,2,880.99,3120000.0,200.0,707940.0,"Feb 19, 2021","Mar 11, 2021"
907,0x9b1a16,0,2,0.0,0.0,0.0,0.0,"Nov 26, 2018","Nov 26, 2018"
908,0x655c91,1,2,0.18,637.0,0.0,0.0,"May 28, 2018","May 31, 2018"
909,0x702e9e,0,2,22.5,79643.0,0.0,0.0,"Jan 7, 2021","Feb 4, 2021"
910,0x052ffe,0,2,0.95,3363.0,0.0,0.0,"Nov 27, 2018","Nov 30, 2018"
911,0x6a0ed3,0,2,18.0,63715.0,0.0,0.0,"Feb 3, 2021","Feb 9, 2021"
912,0xe9e7b8,0,2,101.22,358288.0,361.8,1280000.0,"Feb 14, 2021","Feb 14, 2021"
913,0x89f42c,0,2,37.89,134119.0,0.0,0.0,"Jun 28, 2021","Aug 23, 2021"
914,0xa567b9,0,2,59.88,211957.0,78.0,276097.0,"Mar 6, 2021","Mar 6, 2021"
915,0x10f168,0,2,445.47,1580000.0,195.68,692648.0,none,none
916,0xe8d848,1,2,0.0,0.0,15.0,53095.0,"Oct 8, 2020","Oct 8, 2020"
917,0x96cda1,0,2,1.5,5310.0,0.0,0.0,"Nov 7, 2017","Dec 3, 2017"
918,0x534a00,0,2,195.0,690241.0,0.0,0.0,"Aug 13, 2021","Aug 23, 2021"
919,0xb1879d,0,2,168.2,595378.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
920,0xd9633d,0,2,27.5,97342.0,0.0,0.0,"Jul 27, 2021","Aug 7, 2021"
921,0x4fe547,0,2,0.0,0.0,0.0,0.0,none,none
922,0x552f01,1,2,13.55,47963.0,30.5,107961.0,"Dec 5, 2020","Dec 14, 2020"
923,0x4ecf4b,0,2,82.34,291459.0,119.69,423667.0,"Jul 11, 2021","Jul 27, 2021"
924,0x92fab4,1,2,9.88,34972.0,5.55,19645.0,"May 3, 2021","May 3, 2021"
925,0x7d9f4a,0,2,0.8,2832.0,0.0,0.0,"Jun 24, 2017","Jun 25, 2017"
926,0x967fb9,0,2,1.44,5097.0,0.0,0.0,"Dec 6, 2018","Jan 13, 2019"
927,0xf47ff4,0,2,21.0,74337.0,0.0,0.0,"Jul 14, 2021","Aug 18, 2021"
928,0xe8c415,0,2,0.0,0.0,0.0,0.0,"Jul 11, 2021","Jul 23, 2021"
929,0x2ecbb9,0,2,36.21,128173.0,0.0,0.0,"Feb 14, 2021","Feb 25, 2021"
930,0xebe7f3,0,2,0.0,0.0,0.0,0.0,none,none
931,0xb9cdeb,0,2,0.0,0.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
932,0x30e924,0,2,74.0,261938.0,0.0,0.0,"Mar 14, 2021","Mar 24, 2021"
933,0x1fdf89,0,2,136.9,484585.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
934,0xf13a47,0,2,0.3,1062.0,0.0,0.0,"Feb 4, 2018","Feb 4, 2018"
935,0x83f5ee,0,2,0.0,0.0,0.0,0.0,"Oct 1, 2020","Oct 1, 2020"
936,0xc14299,0,2,0.0,0.0,0.0,0.0,"Mar 12, 2021","Apr 3, 2021"
937,0x7e21cd,0,2,21.0,74334.0,0.0,0.0,"Apr 29, 2021","May 4, 2021"
938,0x64e9cd,0,2,186.98,661853.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
939,0x9cb8c1,0,2,229.0,810591.0,0.0,0.0,"Jun 26, 2021","Jul 4, 2021"
940,0xa044ec,0,2,120.9,427950.0,34.5,122120.0,"Jul 6, 2021","Aug 23, 2021"
941,0x940657,0,2,270.14,956215.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
942,0x4f94fa,0,2,55.0,194683.0,0.0,0.0,"Jun 28, 2021","Jul 7, 2021"
943,0x0b4338,0,2,193.5,684932.0,54.0,191144.0,"Aug 1, 2021","Aug 4, 2021"
944,0x7eb28b,0,2,0.0,0.0,0.0,0.0,"Feb 21, 2021","Feb 21, 2021"
945,0xd9c61c,0,2,41.49,146862.0,0.0,0.0,"Apr 24, 2021","Apr 27, 2021"
946,0xc09ae2,0,2,228.0,807052.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
947,0x80be64,0,2,70.0,247779.0,18.0,63715.0,"Feb 18, 2021","Jul 31, 2021"
948,0xb47c72,0,2,0.0,0.0,0.0,0.0,none,none
949,0x7aed31,0,2,50.25,177870.0,0.0,0.0,"Apr 29, 2021","May 1, 2021"
950,0x0e4333,0,2,0.0,0.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
951,0xe67521,0,2,0.65,2301.0,0.0,0.0,"Jul 9, 2017","Jul 9, 2017"
952,0xea9724,0,2,112.0,396482.0,38.49,136243.0,"Jan 23, 2021","May 3, 2021"
953,0x8133a5,0,2,0.0,0.0,0.0,0.0,"Mar 20, 2021","Mar 20, 2021"
954,0x8a873b,1,2,0.1,354.0,0.0,0.0,"Jul 31, 2018","Sep 14, 2018"
955,0xc0d95f,1,2,40.0,141588.0,110.0,389367.0,"Oct 2, 2018","Mar 1, 2021"
956,0xe12e1f,0,2,1.42,5026.0,0.0,0.0,"Apr 10, 2020","Apr 10, 2020"
957,0x067107,0,2,0.0,0.0,48.77,172645.0,"Jun 23, 2017","Jun 23, 2017"
958,0x124183,0,2,59.99,212347.0,0.0,0.0,"Jul 23, 2021","Jul 31, 2021"
959,0xa35b23,0,2,147.99,523840.0,0.0,0.0,none,none
960,0x5efdb6,0,2,322.45,1140000.0,89.9,318219.0,"Jul 2, 2021","Jul 2, 2021"
961,0xa7eba7,0,2,92.54,327564.0,580.16,2049999.9999999998,"Jun 23, 2017","Oct 21, 2020"
962,0xbbe0ca,0,2,0.0,0.0,29.99,106156.0,"Jun 12, 2021","Jul 15, 2021"
963,0x285ce8,0,2,143.25,507062.0,0.0,0.0,"Jul 2, 2021","Jul 2, 2021"
964,0x4a5877,0,2,81.99,290220.0,35.0,123889.0,"Mar 20, 2021","Aug 1, 2021"
965,0xe1994b,0,2,46.99,166331.0,0.0,0.0,"Jun 12, 2021","Jul 9, 2021"
966,0x5b2117,0,2,132.69,469683.0,54.98,194613.0,"Mar 31, 2021","Aug 8, 2021"
967,0x996435,0,2,730.0,2580000.0,0.0,0.0,none,none
968,0x04fd71,0,2,198.0,700861.0,0.0,0.0,none,none
969,0x9dcf98,0,2,0.0,0.0,0.0,0.0,"Jul 27, 2021","Jul 27, 2021"
970,0x3889a7,0,2,97.75,346006.0,0.0,0.0,"Aug 6, 2021","Aug 19, 2021"
971,0xd3b52a,0,2,107.4,380164.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
972,0xe281b9,0,2,252.04,892146.0,294.49,1040000.0,"Mar 2, 2021","Aug 6, 2021"
973,0xf1d6fb,0,2,180.99,640650.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
974,0x7cfa31,0,2,45.35,160525.0,0.0,0.0,"Mar 16, 2021","Mar 16, 2021"
975,0xde0b9c,0,2,228.69,809494.0,164.3,581573.0,"Apr 23, 2021","Aug 6, 2021"
976,0x86ab84,1,2,25.81,91360.0,80.3,284238.0,"Jun 28, 2020","Jun 28, 2020"
977,0x8bebdb,0,2,87.0,307954.0,0.0,0.0,"Feb 17, 2021","Aug 24, 2021"
978,0x7eac94,0,2,0.0,0.0,51.2,181233.0,"Jun 23, 2017","Jun 23, 2017"
979,0x254459,0,2,52.0,184064.0,0.0,0.0,"May 4, 2021","May 4, 2021"
980,0x1b672e,0,2,0.0,0.0,0.0,0.0,"Jul 18, 2021","Jul 18, 2021"
981,0xceb810,0,2,0.0,0.0,0.0,0.0,"Jan 8, 2021","Mar 2, 2021"
982,0x9a6a87,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
983,0xa4ba53,0,2,50.0,176985.0,0.0,0.0,"Apr 1, 2021","Apr 1, 2021"
984,0x0d2983,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
985,0x005612,0,2,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
986,0x98d365,0,2,130.0,460161.0,0.0,0.0,"Apr 26, 2021","Aug 1, 2021"
987,0x6f78c7,0,2,26.0,92032.0,0.0,0.0,"May 3, 2021","Aug 13, 2021"
988,0xda202a,0,2,30.0,106191.0,0.0,0.0,"Jan 24, 2021","Feb 21, 2021"
989,0xa1b2c1,0,2,1.6,5664.0,15.3,54157.0,"Sep 17, 2019","Sep 17, 2019"
990,0x2b6169,0,2,0.0,0.0,137.0,484939.0,"Jun 23, 2017","Jun 23, 2017"
991,0x6f493b,0,1,95.0,336271.0,0.0,0.0,none,none
992,0xac344f,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
993,0x106ac3,1,1,1.2,4248.0,0.0,0.0,"Jan 29, 2020","Jan 29, 2020"
994,0xc45532,0,1,169.85,601218.0,151.5,536265.0,"Aug 3, 2021","Aug 3, 2021"
995,0xf3fd33,0,1,20.8,73626.0,0.0,0.0,"Apr 11, 2021","Apr 11, 2021"
996,0xd8cb7c,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
997,0x38caf2,0,1,6.27,22194.0,0.0,0.0,"Jan 8, 2021","Jan 8, 2021"
998,0xf0dcd8,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
999,0x4d697e,0,1,0.0,0.0,0.0,0.0,"Aug 8, 2021","Aug 8, 2021"
1000,0xdb9f8b,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1001,0x581e24,0,1,0.0,0.0,0.0,0.0,none,none
1002,0xcf6556,0,1,39.9,141234.0,52.0,184064.0,"Aug 3, 2021","Aug 3, 2021"
1003,0x420a5d,0,1,58.0,205303.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
1004,0x539fdb,0,1,0.0,0.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
1005,0x3ebd49,0,1,74.5,263708.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
1006,0x2befb4,0,1,347.58,1230000.0,345.5,1220000.0,"Jul 31, 2021","Aug 23, 2021"
1007,0x592234,0,1,0.0,0.0,0.0,0.0,"Mar 20, 2021","Mar 20, 2021"
1008,0x679220,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1009,0x7ba652,0,1,90.0,318573.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1010,0x1f2bcd,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1011,0x1583b0,0,1,50.0,176985.0,0.0,0.0,"Aug 12, 2021","Aug 12, 2021"
1012,0x34155f,0,1,0.0,0.0,11.11,39330.0,"Feb 9, 2021","Feb 9, 2021"
